label,source_path,height,key_mode,input_records,unique_keys,occupied_leaves,slot_collisions,active_nodes,exact_width,avg_active_path_len,max_active_path_len_by_leaf,dummy_fraction,ideal_max_bucket,profile_max_bucket,profile_size_gap,profile_over_ideal,profile_runtime_ms,valid
polygon_zkevm_broad_multiwindow_account_leaf_workload,datasets\polygon_zkevm_account_leaf_workload_broad_multiwindow.csv,128,sha256,7040,7040,7040,0,14078,17,13.113494318181818,17,0.22861798128342248,829,829,1,1.0,40527.69859996624,True
polygon_zkevm_broad_multiwindow_account_leaf_workload,datasets\polygon_zkevm_account_leaf_workload_broad_multiwindow.csv,256,sha256,7040,7040,7040,0,14078,17,13.113494318181818,17,0.22861798128342248,829,829,1,1.0,43666.82710009627,True
