case,method,processes,verified_measured_proofs,complete_planned_repeats,estimation_scope,leaves,records,m,buckets,max_bucket,rounded_entries,pir_dimensions,L,M,matrix_rows,matrix_cols,lwe_dimension,plaintext_modulus,ciphertext_logq,noise_sigma,base_p_digits,PIR_calls,serialized_proof_wall_ms_mean,serialized_proof_wall_ms_sd,route_ms_mean,route_ms_sd,query_ms_mean,query_ms_sd,query_roundtrip_ms_mean,query_roundtrip_ms_sd,answer_ms_mean,answer_ms_sd,answer_roundtrip_ms_mean,answer_roundtrip_ms_sd,decode_ms_mean,decode_ms_sd,proof_verify_ms_mean,proof_verify_ms_sd,query_matrix_payload_bytes_mean,query_matrix_payload_bytes_sd,query_framed_bytes_mean,query_framed_bytes_sd,answer_matrix_payload_bytes_mean,answer_matrix_payload_bytes_sd,answer_framed_bytes_mean,answer_framed_bytes_sd,online_framed_bytes_mean,online_framed_bytes_sd,active_digest_payload_bytes_mean,active_digest_payload_bytes_sd,backend_rounded_raw_payload_bytes_mean,backend_rounded_raw_payload_bytes_sd,bootstrap_framed_components_bytes_mean,bootstrap_framed_components_bytes_sd,bootstrap_payload_bytes_mean,bootstrap_payload_bytes_sd,combined_peak_rss_after_setup_bytes_mean,combined_peak_rss_after_setup_bytes_sd,combined_peak_rss_final_bytes_mean,combined_peak_rss_final_bytes_sd,db_info_roundtrip_ms_mean,db_info_roundtrip_ms_sd,db_info_serialized_bytes_mean,db_info_serialized_bytes_sd,encoded_db_bytes_mean,encoded_db_bytes_sd,hint_framed_bytes_mean,hint_framed_bytes_sd,hint_matrix_bytes_mean,hint_matrix_bytes_sd,hint_roundtrip_ms_mean,hint_roundtrip_ms_sd,init_public_A_ms_mean,init_public_A_ms_sd,initialized_databases_mean,initialized_databases_sd,input_read_validate_ms_mean,input_read_validate_ms_sd,make_database_ms_mean,make_database_ms_sd,max_padded_bucket_payload_bytes_mean,max_padded_bucket_payload_bytes_sd,parameter_selection_ms_mean,parameter_selection_ms_sd,persistent_setup_wall_ms_mean,persistent_setup_wall_ms_sd,public_A_framed_bytes_mean,public_A_framed_bytes_sd,public_A_matrix_bytes_mean,public_A_matrix_bytes_sd,public_A_roundtrip_ms_mean,public_A_roundtrip_ms_sd,public_metadata_roundtrip_and_directory_ms_mean,public_metadata_roundtrip_and_directory_ms_sd,public_metadata_serialized_bytes_mean,public_metadata_serialized_bytes_sd,replicated_record_payload_bytes_mean,replicated_record_payload_bytes_sd,setup_client_to_server_bytes_mean,setup_client_to_server_bytes_sd,setup_hint_and_squish_ms_mean,setup_hint_and_squish_ms_sd,setup_server_to_client_serialized_components_bytes_mean,setup_server_to_client_serialized_components_bytes_sd,unsquished_db_matrix_bytes_mean,unsquished_db_matrix_bytes_sd,setup_serialized_payload_bytes_mean,setup_serialized_payload_bytes_sd,common_metadata_payload_bytes_mean,common_metadata_payload_bytes_sd,digest_only_cache_bytes_mean,digest_only_cache_bytes_sd,full_cache_reference_bytes_mean,full_cache_reference_bytes_sd
uniform_n1000,ab,1,2,True,all_planned_processes,1000,1998,13,13,154,156,78x52,78,52,78,52,1024,991,32,6.4,26,13,2.0907934999999997,,0.013096,,1.372185,,0.0155605,,0.092532,,0.014283500000000001,,0.567042,,0.012959499999999999,,2808,,3128,,4056,,4376,,7504,,63936,,64896,,7077497,,7076665,,869502976,,869502976,,0.281449,,1404,,73008,,4153760,,4153344,,3.826503,,43.019953,,13,,8.736761,,4.58929,,64064,,1.390073,,70.43537,,2769312,,2768896,,2.0549779999999997,,2.275571,,153021,,63936,,0,,3.972298999999999,,7077497,,210912,,7077497,,144091,,63936,,208027,
uniform_n1000,first_fit,1,2,True,all_planned_processes,1000,1998,13,13,580,580,130x116,130,116,130,116,1024,991,32,6.4,26,13,2.866175,,0.014463,,2.3345830000000003,,0.00601,,0.0680235,,0.006000999999999999,,0.420941,,0.0132515,,6084,,6404,,6760,,7080,,13484,,63936,,241280,,13254273,,13253441,,869462016,,869462016,,0.28580099999999997,,1405,,263640,,6922656,,6922240,,5.985341,,89.326348,,13,,9.34216,,6.913012999999999,,241280,,1.627029,,134.943906,,6177184,,6176768,,4.576268,,2.173382,,153028,,63936,,0,,14.441922,,13254273,,784160,,13254273,,144091,,63936,,208027,
uniform_n1000,flat,1,2,True,all_planned_processes,1000,1998,13,1,1998,1998,234x222,234,222,234,222,1024,991,32,6.4,26,13,3.991995,,0.013014,,3.6222725000000002,,0.009626,,0.0861075,,0.00653,,0.238099,,0.012663,,11544,,11864,,12168,,12488,,24352,,63936,,63936,,2020949,,2020885,,870465536,,870465536,,0.036034,,110,,69264,,958496,,958464,,0.790513,,18.750074,,1,,11.384353,,1.778317,,63936,,1.88561,,42.520247,,909344,,909312,,0.976971,,3.686311,,152999,,63936,,0,,3.011738,,2020949,,207792,,2020949,,144091,,63936,,208027,
uniform_n1000,pbc,1,2,True,all_planned_processes,1000,1998,13,20,341,344,104x86,104,86,104,86,1024,991,32,6.4,26,20,3.4991255,,0.022439,,2.791823,,0.0078155,,0.0475675,,0.0063275,,0.60387,,0.0150685,,6960,,7448,,8320,,8808,,16256,,63936,,220160,,15758016,,15756736,,870420480,,870420480,,0.42470500000000005,,2160,,241280,,8520320,,8519680,,7.560823000000001,,113.91242899999997,,20,,15.2963,,11.129958,,218240,,0.833987,,171.800568,,7045760,,7045120,,4.773661,,4.896874,,189776,,191808,,0,,12.310433999999999,,15758016,,715520,,15758016,,144091,,63936,,208027,
uniform_n100000,ab,1,2,True,all_planned_processes,100000,199998,21,21,9552,9560,520x478,520,478,520,478,1024,991,32,6.4,26,21,19.654488999999998,,0.04147,,15.538356,,0.035964499999999996,,0.5906359999999999,,0.041952,,3.3680235,,0.030414499999999997,,40320,,40832,,43680,,44192,,85024,,6399936,,6424320,,101889608,,101888264,,869965824,,869965824,,0.447317,,2310,,6988800,,44728992,,44728320,,30.708154,,582.175954,,21,,692.859591,,126.094832,,6418944,,0.906763,,2031.038869,,41116320,,41115648,,28.449359000000005,,221.635896,,16041986,,6399936,,0,,321.933574,,101889608,,20879040,,101889608,,14753044,,6399936,,21152980,
uniform_n100000,first_fit,1,2,True,all_planned_processes,100000,199998,21,21,52876,52900,1196x1150,1196,1150,1196,1150,1024,991,32,6.4,26,21,39.8389985,,0.0233735,,29.944126,,0.06840299999999999,,2.5552535,,0.077373,,7.1397200000000005,,0.021411,,96768,,97280,,100464,,100976,,198256,,6399936,,35548800,,217839188,,217837844,,869920768,,869920768,,0.6527019999999999,,2315,,38578176,,102875808,,102875136,,81.522701,,1513.0182229999998,,21,,553.850971,,176.50907199999997,,35532672,,0.918315,,4963.679949,,98919072,,98918400,,72.34032499999999,,203.103601,,16041993,,6399936,,0,,2342.5029889999996,,217839188,,115533600,,217839188,,14753044,,6399936,,21152980,
uniform_n100000,flat,1,2,True,all_planned_processes,100000,199998,21,1,199998,200024,2288x2273,2288,2273,2288,2273,1024,991,32,6.4,26,21,65.575365,,0.0373285,,53.149370000000005,,0.1107345,,6.176755,,0.115331,,5.9565165,,0.0183465,,191016,,191528,,192192,,192704,,384232,,6399936,,6400768,,34723981,,34723917,,869576704,,869576704,,0.090508,,113,,6937216,,9371680,,9371648,,6.323534,,133.662736,,1,,661.611323,,116.108733,,6399936,,1.084749,,1717.753095,,9310240,,9310208,,7.01025,,250.820328,,16041948,,6399936,,0,,515.908173,,34723981,,20802496,,34723981,,14753044,,6399936,,21152980,
uniform_n100000,pbc,1,2,True,all_planned_processes,100000,199998,21,32,18993,19008,702x704,702,704,702,704,1024,991,32,6.4,26,32,35.950216,,0.041277499999999995,,28.907654,,0.0580195,,1.5383775000000002,,0.0506645,,5.3299745,,0.0163265,,90240,,91016,,89856,,90632,,181648,,6399936,,19464192,,204924854,,204922806,,869482496,,869482496,,0.7859219999999999,,3552,,21116160,,92013568,,92012544,,66.87593299999999,,1485.453283,,32,,1417.606673,,432.291339,,19448832,,0.931836,,4960.995689,,92275712,,92274688,,87.06814200000001,,358.711405,,20632022,,19199808,,0,,1065.902803,,204924854,,63258624,,204924854,,14753044,,6399936,,21152980,
