node_index,depth,left_rank,right_rank,weight,color
2863,11,398,398,1,13
1432,10,401,403,3,5
716,9,404,408,5,4
358,8,409,416,8,6
179,7,391,399,9,3
2866,11,402,403,2,13
1433,10,400,400,1,5
22936,14,403,403,1,12
2867,11,401,401,1,13
22937,14,402,402,1,12
2868,11,405,406,2,13
1434,10,407,408,2,5
717,9,400,403,4,4
5738,12,406,406,1,12
2869,11,404,404,1,13
5739,12,405,405,1,12
5742,12,408,408,1,13
1435,10,404,406,3,5
5743,12,407,407,1,13
5744,12,410,410,1,13
1436,10,411,414,4,5
718,9,415,416,2,4
359,8,400,408,9,6
5745,12,409,409,1,13
5748,12,412,412,1,12
2874,11,413,414,2,13
1437,10,409,410,2,5
5749,12,411,411,1,12
5750,12,414,414,1,12
2875,11,411,412,2,13
5751,12,413,413,1,12
1438,10,416,416,1,5
719,9,409,414,6,4
1439,10,415,415,1,5
720,9,418,420,3,4
360,8,421,424,4,6
180,7,425,433,9,3
90,6,434,451,18,7
45,5,378,416,39,2
11536,13,419,419,1,13
1442,10,420,420,1,5
721,9,417,417,1,4
11537,13,418,418,1,13
1443,10,418,419,2,5
722,9,422,424,3,4
361,8,417,420,4,6
5786,12,423,423,1,13
1446,10,424,424,1,5
723,9,421,421,1,4
5787,12,422,422,1,13
1447,10,422,423,2,5
2896,11,426,428,3,5
724,9,429,430,2,4
362,8,431,433,3,6
181,7,417,424,8,3
92710,16,427,427,1,12
11588,13,428,428,1,13
2897,11,425,425,1,5
92711,16,426,426,1,12
11589,13,426,427,2,13
1450,10,430,430,1,5
725,9,425,428,4,4
1451,10,429,429,1,5
1452,10,432,432,1,5
726,9,433,433,1,4
363,8,425,430,6,6
1453,10,431,431,1,5
727,9,431,432,2,4
1456,10,435,435,1,5
728,9,436,437,2,4
364,8,438,442,5,6
182,7,443,451,9,3
91,6,417,433,17,7
1457,10,434,434,1,5
2916,11,437,437,1,5
729,9,434,435,2,4
2917,11,436,436,1,5
11684,13,439,439,1,13
1460,10,440,440,1,5
730,9,441,442,2,4
365,8,434,437,4,6
11685,13,438,438,1,13
1461,10,438,439,2,5
2924,11,442,442,1,5
731,9,438,440,3,4
2925,11,441,441,1,5
1464,10,444,448,5,5
732,9,449,450,2,4
366,8,451,451,1,6
183,7,434,442,9,3
5860,12,445,445,1,12
2930,11,446,448,3,13
1465,10,443,443,1,5
5861,12,444,444,1,12
5862,12,447,448,2,12
2931,11,444,445,2,13
11726,13,448,448,1,1
5863,12,446,446,1,12
11727,13,447,447,1,1
5866,12,450,450,1,5
733,9,443,448,6,4
5867,12,449,449,1,5
367,8,443,450,8,6
1472,10,453,453,1,5
736,9,454,455,2,4
368,8,456,456,1,6
184,7,457,464,8,3
92,6,465,481,17,7
46,5,482,510,29,2
23,4,378,451,74,8
1473,10,452,452,1,5
2948,11,455,455,1,5
737,9,452,453,2,4
