dataset,height,method,repeat,sample_index,target_slot,query_ms,answer_ms,decode_ms,backend_wall_ms,routing_ms,proof_assembly_verify_ms,processing_ms,online_bytes,valid_root
Polygon multi,128,first_fit,3,0,0xf2369674095e7fa19da301b2007f8ea8,9.417767999999999,0.16096400000000005,0.7313970000000002,10.360428,0.0432550000084575,0.15806100000759216,10.56174400001605,20064,True
Polygon multi,128,first_fit,3,1,0x4b6f238f61690559d321db71b5b5fbb3,10.892382999999993,0.1591520000000001,0.8831460000000001,11.975907,0.020989999995890685,0.10864500001162014,12.10554200000751,20064,True
Polygon multi,128,first_fit,3,2,0xa4c7f8002d72258b4fc2045a75af415b,8.288950999999999,0.056849000000000004,0.7204170000000003,9.172881,0.015464000000520173,0.1105999999992946,9.298944999999815,20064,True
Polygon multi,128,first_fit,3,3,0x589a857dff9d751cdf9adc62b6b6e1d7,8.969386999999996,0.056611000000000015,0.7257479999999996,9.786335,0.01352999998971427,0.09647699999959514,9.896341999989309,20064,True
Polygon multi,128,first_fit,3,4,0xd94081e1a4cfc3558e1b798409813beb,11.678602999999997,0.10194299999999998,0.760567,12.576438,0.013679000005595299,0.11062699999797587,12.70074400000357,20064,True
Polygon multi,128,first_fit,3,5,0x8f6034c91d99dc4de5ac71fc966d783c,10.548655999999998,0.17457599999999995,0.9082089999999997,11.6759,0.012171000008720512,0.140216999994891,11.828288000003612,20064,True
Polygon multi,128,first_fit,3,6,0x56095dccf54cbd1bfb576d3c2ed10c33,9.245145999999995,0.073185,0.792609,10.148922,0.011129999990089345,0.0920690000043578,10.252120999994448,20064,True
Polygon multi,128,first_fit,3,7,0x4389fb2ab89811c40908ee06b62f5e47,11.53754,0.07412099999999996,0.8406720000000001,12.496405,0.011806000003389272,0.09650999999166743,12.604720999995056,20064,True
Polygon multi,128,first_fit,3,8,0xc8941708a35acac96162b7ee28ee4cba,11.983665999999998,0.135449,0.7625589999999998,12.920435,0.01476099998853897,0.0875679999978729,13.022763999986411,20064,True
Polygon multi,128,first_fit,3,9,0x64faf78c4a465b04ae541cda8b9d3032,9.207014999999998,0.05777399999999999,0.7861840000000001,10.09591,0.013297999998940213,0.0903129999869634,10.199520999985904,20064,True
Polygon multi,128,first_fit,3,10,0xd54aa51e76e5c25a4a7a4a9ebb1bede5,9.201107,0.05914899999999999,0.740704,10.036713,0.013151999979754692,0.11041999999861218,10.160284999978368,20064,True
