key,address,leaf_type,leaf_type_name,first_seen_block
polygon-zkevm:0x0e7197e7200a706e4b8e0ecfd39ef8c45cff1422:SMT_KEY:4,0x0e7197e7200a706e4b8e0ecfd39ef8c45cff1422,4,code_hash_length,32046820
polygon-zkevm:0x8c48afc5570be1f73b094461e3e31719321ece60:SMT_KEY:0,0x8c48afc5570be1f73b094461e3e31719321ece60,0,balance,32046820
polygon-zkevm:0x8c48afc5570be1f73b094461e3e31719321ece60:SMT_KEY:1,0x8c48afc5570be1f73b094461e3e31719321ece60,1,nonce,32046820
polygon-zkevm:0x8c48afc5570be1f73b094461e3e31719321ece60:SMT_KEY:2,0x8c48afc5570be1f73b094461e3e31719321ece60,2,code_hash,32046820
polygon-zkevm:0x8c48afc5570be1f73b094461e3e31719321ece60:SMT_KEY:4,0x8c48afc5570be1f73b094461e3e31719321ece60,4,code_hash_length,32046820
polygon-zkevm:0x96d60f471b394fe38d2ac9687b2c9dc05a055b53:SMT_KEY:0,0x96d60f471b394fe38d2ac9687b2c9dc05a055b53,0,balance,32046825
polygon-zkevm:0x96d60f471b394fe38d2ac9687b2c9dc05a055b53:SMT_KEY:1,0x96d60f471b394fe38d2ac9687b2c9dc05a055b53,1,nonce,32046825
polygon-zkevm:0x96d60f471b394fe38d2ac9687b2c9dc05a055b53:SMT_KEY:2,0x96d60f471b394fe38d2ac9687b2c9dc05a055b53,2,code_hash,32046825
polygon-zkevm:0x96d60f471b394fe38d2ac9687b2c9dc05a055b53:SMT_KEY:4,0x96d60f471b394fe38d2ac9687b2c9dc05a055b53,4,code_hash_length,32046825
polygon-zkevm:0xbc43dfdec65cd7031cd4835ad23efa4b728c2e83:SMT_KEY:0,0xbc43dfdec65cd7031cd4835ad23efa4b728c2e83,0,balance,32046825
polygon-zkevm:0xbc43dfdec65cd7031cd4835ad23efa4b728c2e83:SMT_KEY:1,0xbc43dfdec65cd7031cd4835ad23efa4b728c2e83,1,nonce,32046825
polygon-zkevm:0xbc43dfdec65cd7031cd4835ad23efa4b728c2e83:SMT_KEY:2,0xbc43dfdec65cd7031cd4835ad23efa4b728c2e83,2,code_hash,32046825
polygon-zkevm:0xbc43dfdec65cd7031cd4835ad23efa4b728c2e83:SMT_KEY:4,0xbc43dfdec65cd7031cd4835ad23efa4b728c2e83,4,code_hash_length,32046825
polygon-zkevm:0x84f75e27bcc160808ec3a0feabd57c2aa94cfb8c:SMT_KEY:0,0x84f75e27bcc160808ec3a0feabd57c2aa94cfb8c,0,balance,32046850
polygon-zkevm:0x84f75e27bcc160808ec3a0feabd57c2aa94cfb8c:SMT_KEY:1,0x84f75e27bcc160808ec3a0feabd57c2aa94cfb8c,1,nonce,32046850
polygon-zkevm:0x84f75e27bcc160808ec3a0feabd57c2aa94cfb8c:SMT_KEY:2,0x84f75e27bcc160808ec3a0feabd57c2aa94cfb8c,2,code_hash,32046850
polygon-zkevm:0x84f75e27bcc160808ec3a0feabd57c2aa94cfb8c:SMT_KEY:4,0x84f75e27bcc160808ec3a0feabd57c2aa94cfb8c,4,code_hash_length,32046850
polygon-zkevm:0xe2706a65b431c5bdd02719fc28bf0a73612e3f60:SMT_KEY:0,0xe2706a65b431c5bdd02719fc28bf0a73612e3f60,0,balance,32046850
polygon-zkevm:0xe2706a65b431c5bdd02719fc28bf0a73612e3f60:SMT_KEY:1,0xe2706a65b431c5bdd02719fc28bf0a73612e3f60,1,nonce,32046850
polygon-zkevm:0xe2706a65b431c5bdd02719fc28bf0a73612e3f60:SMT_KEY:2,0xe2706a65b431c5bdd02719fc28bf0a73612e3f60,2,code_hash,32046850
polygon-zkevm:0xe2706a65b431c5bdd02719fc28bf0a73612e3f60:SMT_KEY:4,0xe2706a65b431c5bdd02719fc28bf0a73612e3f60,4,code_hash_length,32046850
polygon-zkevm:0xd7e026bb356cf2450fc7e007cceb69a2cd4d7ca1:SMT_KEY:0,0xd7e026bb356cf2450fc7e007cceb69a2cd4d7ca1,0,balance,32046864
polygon-zkevm:0xd7e026bb356cf2450fc7e007cceb69a2cd4d7ca1:SMT_KEY:1,0xd7e026bb356cf2450fc7e007cceb69a2cd4d7ca1,1,nonce,32046864
polygon-zkevm:0xd7e026bb356cf2450fc7e007cceb69a2cd4d7ca1:SMT_KEY:2,0xd7e026bb356cf2450fc7e007cceb69a2cd4d7ca1,2,code_hash,32046864
polygon-zkevm:0xd7e026bb356cf2450fc7e007cceb69a2cd4d7ca1:SMT_KEY:4,0xd7e026bb356cf2450fc7e007cceb69a2cd4d7ca1,4,code_hash_length,32046864
polygon-zkevm:0xb5acad4f77763ff70b484697fd296b70644ff6b0:SMT_KEY:0,0xb5acad4f77763ff70b484697fd296b70644ff6b0,0,balance,32046864
polygon-zkevm:0xb5acad4f77763ff70b484697fd296b70644ff6b0:SMT_KEY:1,0xb5acad4f77763ff70b484697fd296b70644ff6b0,1,nonce,32046864
polygon-zkevm:0xb5acad4f77763ff70b484697fd296b70644ff6b0:SMT_KEY:2,0xb5acad4f77763ff70b484697fd296b70644ff6b0,2,code_hash,32046864
polygon-zkevm:0xb5acad4f77763ff70b484697fd296b70644ff6b0:SMT_KEY:4,0xb5acad4f77763ff70b484697fd296b70644ff6b0,4,code_hash_length,32046864
polygon-zkevm:0x458069219ced3ca5c8901d0f076b366d7b212a51:SMT_KEY:0,0x458069219ced3ca5c8901d0f076b366d7b212a51,0,balance,32046995
polygon-zkevm:0x458069219ced3ca5c8901d0f076b366d7b212a51:SMT_KEY:1,0x458069219ced3ca5c8901d0f076b366d7b212a51,1,nonce,32046995
polygon-zkevm:0x458069219ced3ca5c8901d0f076b366d7b212a51:SMT_KEY:2,0x458069219ced3ca5c8901d0f076b366d7b212a51,2,code_hash,32046995
polygon-zkevm:0x458069219ced3ca5c8901d0f076b366d7b212a51:SMT_KEY:4,0x458069219ced3ca5c8901d0f076b366d7b212a51,4,code_hash_length,32046995
polygon-zkevm:0x00000000001594c61dd8a6804da9ab58ed2483ce:SMT_KEY:0,0x00000000001594c61dd8a6804da9ab58ed2483ce,0,balance,32047228
polygon-zkevm:0x00000000001594c61dd8a6804da9ab58ed2483ce:SMT_KEY:1,0x00000000001594c61dd8a6804da9ab58ed2483ce,1,nonce,32047228
polygon-zkevm:0x00000000001594c61dd8a6804da9ab58ed2483ce:SMT_KEY:2,0x00000000001594c61dd8a6804da9ab58ed2483ce,2,code_hash,32047228
polygon-zkevm:0x00000000001594c61dd8a6804da9ab58ed2483ce:SMT_KEY:4,0x00000000001594c61dd8a6804da9ab58ed2483ce,4,code_hash_length,32047228
polygon-zkevm:0xe3557583bdfc12eaf28b9f2d9607e2ccd05b24b1:SMT_KEY:0,0xe3557583bdfc12eaf28b9f2d9607e2ccd05b24b1,0,balance,32047228
polygon-zkevm:0xe3557583bdfc12eaf28b9f2d9607e2ccd05b24b1:SMT_KEY:1,0xe3557583bdfc12eaf28b9f2d9607e2ccd05b24b1,1,nonce,32047228
polygon-zkevm:0xe3557583bdfc12eaf28b9f2d9607e2ccd05b24b1:SMT_KEY:2,0xe3557583bdfc12eaf28b9f2d9607e2ccd05b24b1,2,code_hash,32047228
polygon-zkevm:0xe3557583bdfc12eaf28b9f2d9607e2ccd05b24b1:SMT_KEY:4,0xe3557583bdfc12eaf28b9f2d9607e2ccd05b24b1,4,code_hash_length,32047228
polygon-zkevm:0xb3314456567986e657d4c65ec9e8cb736b92d11d:SMT_KEY:0,0xb3314456567986e657d4c65ec9e8cb736b92d11d,0,balance,32047235
polygon-zkevm:0xb3314456567986e657d4c65ec9e8cb736b92d11d:SMT_KEY:1,0xb3314456567986e657d4c65ec9e8cb736b92d11d,1,nonce,32047235
polygon-zkevm:0xb3314456567986e657d4c65ec9e8cb736b92d11d:SMT_KEY:2,0xb3314456567986e657d4c65ec9e8cb736b92d11d,2,code_hash,32047235
polygon-zkevm:0xb3314456567986e657d4c65ec9e8cb736b92d11d:SMT_KEY:4,0xb3314456567986e657d4c65ec9e8cb736b92d11d,4,code_hash_length,32047235
polygon-zkevm:0xc00fc2ec5099db4850e4035d1537f757d1744485:SMT_KEY:0,0xc00fc2ec5099db4850e4035d1537f757d1744485,0,balance,32047235
polygon-zkevm:0xc00fc2ec5099db4850e4035d1537f757d1744485:SMT_KEY:1,0xc00fc2ec5099db4850e4035d1537f757d1744485,1,nonce,32047235
polygon-zkevm:0xc00fc2ec5099db4850e4035d1537f757d1744485:SMT_KEY:2,0xc00fc2ec5099db4850e4035d1537f757d1744485,2,code_hash,32047235
polygon-zkevm:0xc00fc2ec5099db4850e4035d1537f757d1744485:SMT_KEY:4,0xc00fc2ec5099db4850e4035d1537f757d1744485,4,code_hash_length,32047235
polygon-zkevm:0x18d7c61826cdadc62bdfcef401d0cd5c69f3e945:SMT_KEY:0,0x18d7c61826cdadc62bdfcef401d0cd5c69f3e945,0,balance,32047251
polygon-zkevm:0x18d7c61826cdadc62bdfcef401d0cd5c69f3e945:SMT_KEY:1,0x18d7c61826cdadc62bdfcef401d0cd5c69f3e945,1,nonce,32047251
polygon-zkevm:0x18d7c61826cdadc62bdfcef401d0cd5c69f3e945:SMT_KEY:2,0x18d7c61826cdadc62bdfcef401d0cd5c69f3e945,2,code_hash,32047251
polygon-zkevm:0x18d7c61826cdadc62bdfcef401d0cd5c69f3e945:SMT_KEY:4,0x18d7c61826cdadc62bdfcef401d0cd5c69f3e945,4,code_hash_length,32047251
polygon-zkevm:0x7d4238e3b2dda63a10c49b26a82f4a4ba76d6f76:SMT_KEY:0,0x7d4238e3b2dda63a10c49b26a82f4a4ba76d6f76,0,balance,32047256
polygon-zkevm:0x7d4238e3b2dda63a10c49b26a82f4a4ba76d6f76:SMT_KEY:1,0x7d4238e3b2dda63a10c49b26a82f4a4ba76d6f76,1,nonce,32047256
polygon-zkevm:0x7d4238e3b2dda63a10c49b26a82f4a4ba76d6f76:SMT_KEY:2,0x7d4238e3b2dda63a10c49b26a82f4a4ba76d6f76,2,code_hash,32047256
polygon-zkevm:0x7d4238e3b2dda63a10c49b26a82f4a4ba76d6f76:SMT_KEY:4,0x7d4238e3b2dda63a10c49b26a82f4a4ba76d6f76,4,code_hash_length,32047256
polygon-zkevm:0x5890f29be721a6ba1ea94e36c68a82c07467ab8a:SMT_KEY:0,0x5890f29be721a6ba1ea94e36c68a82c07467ab8a,0,balance,32047266
polygon-zkevm:0x5890f29be721a6ba1ea94e36c68a82c07467ab8a:SMT_KEY:1,0x5890f29be721a6ba1ea94e36c68a82c07467ab8a,1,nonce,32047266
polygon-zkevm:0x5890f29be721a6ba1ea94e36c68a82c07467ab8a:SMT_KEY:2,0x5890f29be721a6ba1ea94e36c68a82c07467ab8a,2,code_hash,32047266
polygon-zkevm:0x5890f29be721a6ba1ea94e36c68a82c07467ab8a:SMT_KEY:4,0x5890f29be721a6ba1ea94e36c68a82c07467ab8a,4,code_hash_length,32047266
polygon-zkevm:0x37e4d7a8801319117f9b0a92fb3419d22092144c:SMT_KEY:0,0x37e4d7a8801319117f9b0a92fb3419d22092144c,0,balance,32047268
polygon-zkevm:0x37e4d7a8801319117f9b0a92fb3419d22092144c:SMT_KEY:1,0x37e4d7a8801319117f9b0a92fb3419d22092144c,1,nonce,32047268
polygon-zkevm:0x37e4d7a8801319117f9b0a92fb3419d22092144c:SMT_KEY:2,0x37e4d7a8801319117f9b0a92fb3419d22092144c,2,code_hash,32047268
polygon-zkevm:0x37e4d7a8801319117f9b0a92fb3419d22092144c:SMT_KEY:4,0x37e4d7a8801319117f9b0a92fb3419d22092144c,4,code_hash_length,32047268
polygon-zkevm:0xe21dee010b5309e3ea85606d02ef2d89e8dcc024:SMT_KEY:0,0xe21dee010b5309e3ea85606d02ef2d89e8dcc024,0,balance,32047279
polygon-zkevm:0xe21dee010b5309e3ea85606d02ef2d89e8dcc024:SMT_KEY:1,0xe21dee010b5309e3ea85606d02ef2d89e8dcc024,1,nonce,32047279
polygon-zkevm:0xe21dee010b5309e3ea85606d02ef2d89e8dcc024:SMT_KEY:2,0xe21dee010b5309e3ea85606d02ef2d89e8dcc024,2,code_hash,32047279
polygon-zkevm:0xe21dee010b5309e3ea85606d02ef2d89e8dcc024:SMT_KEY:4,0xe21dee010b5309e3ea85606d02ef2d89e8dcc024,4,code_hash_length,32047279
polygon-zkevm:0xd456f5a088f34255293473592e2ab5de8dd8cc2c:SMT_KEY:0,0xd456f5a088f34255293473592e2ab5de8dd8cc2c,0,balance,32047574
polygon-zkevm:0xd456f5a088f34255293473592e2ab5de8dd8cc2c:SMT_KEY:1,0xd456f5a088f34255293473592e2ab5de8dd8cc2c,1,nonce,32047574
polygon-zkevm:0xd456f5a088f34255293473592e2ab5de8dd8cc2c:SMT_KEY:2,0xd456f5a088f34255293473592e2ab5de8dd8cc2c,2,code_hash,32047574
polygon-zkevm:0xd456f5a088f34255293473592e2ab5de8dd8cc2c:SMT_KEY:4,0xd456f5a088f34255293473592e2ab5de8dd8cc2c,4,code_hash_length,32047574
polygon-zkevm:0x623777cc098c6058a46cf7530f45150ff6a8459d:SMT_KEY:0,0x623777cc098c6058a46cf7530f45150ff6a8459d,0,balance,32047574
polygon-zkevm:0x623777cc098c6058a46cf7530f45150ff6a8459d:SMT_KEY:1,0x623777cc098c6058a46cf7530f45150ff6a8459d,1,nonce,32047574
polygon-zkevm:0x623777cc098c6058a46cf7530f45150ff6a8459d:SMT_KEY:2,0x623777cc098c6058a46cf7530f45150ff6a8459d,2,code_hash,32047574
polygon-zkevm:0x623777cc098c6058a46cf7530f45150ff6a8459d:SMT_KEY:4,0x623777cc098c6058a46cf7530f45150ff6a8459d,4,code_hash_length,32047574
polygon-zkevm:0x0728fa8212336f808b02312b058fd5a743131f9b:SMT_KEY:0,0x0728fa8212336f808b02312b058fd5a743131f9b,0,balance,32047612
polygon-zkevm:0x0728fa8212336f808b02312b058fd5a743131f9b:SMT_KEY:1,0x0728fa8212336f808b02312b058fd5a743131f9b,1,nonce,32047612
polygon-zkevm:0x0728fa8212336f808b02312b058fd5a743131f9b:SMT_KEY:2,0x0728fa8212336f808b02312b058fd5a743131f9b,2,code_hash,32047612
polygon-zkevm:0x0728fa8212336f808b02312b058fd5a743131f9b:SMT_KEY:4,0x0728fa8212336f808b02312b058fd5a743131f9b,4,code_hash_length,32047612
polygon-zkevm:0x4412545af27ef57d8ba9931099c870b566210baa:SMT_KEY:0,0x4412545af27ef57d8ba9931099c870b566210baa,0,balance,32047619
polygon-zkevm:0x4412545af27ef57d8ba9931099c870b566210baa:SMT_KEY:1,0x4412545af27ef57d8ba9931099c870b566210baa,1,nonce,32047619
polygon-zkevm:0x4412545af27ef57d8ba9931099c870b566210baa:SMT_KEY:2,0x4412545af27ef57d8ba9931099c870b566210baa,2,code_hash,32047619
polygon-zkevm:0x4412545af27ef57d8ba9931099c870b566210baa:SMT_KEY:4,0x4412545af27ef57d8ba9931099c870b566210baa,4,code_hash_length,32047619
polygon-zkevm:0xa23afd16a08194647cb371e6d5a36763eea91786:SMT_KEY:0,0xa23afd16a08194647cb371e6d5a36763eea91786,0,balance,32047631
polygon-zkevm:0xa23afd16a08194647cb371e6d5a36763eea91786:SMT_KEY:1,0xa23afd16a08194647cb371e6d5a36763eea91786,1,nonce,32047631
polygon-zkevm:0xa23afd16a08194647cb371e6d5a36763eea91786:SMT_KEY:2,0xa23afd16a08194647cb371e6d5a36763eea91786,2,code_hash,32047631
polygon-zkevm:0xa23afd16a08194647cb371e6d5a36763eea91786:SMT_KEY:4,0xa23afd16a08194647cb371e6d5a36763eea91786,4,code_hash_length,32047631
polygon-zkevm:0x199f9e430c2970832f4483ed0013abd8d247715d:SMT_KEY:0,0x199f9e430c2970832f4483ed0013abd8d247715d,0,balance,32047633
polygon-zkevm:0x199f9e430c2970832f4483ed0013abd8d247715d:SMT_KEY:1,0x199f9e430c2970832f4483ed0013abd8d247715d,1,nonce,32047633
polygon-zkevm:0x199f9e430c2970832f4483ed0013abd8d247715d:SMT_KEY:2,0x199f9e430c2970832f4483ed0013abd8d247715d,2,code_hash,32047633
polygon-zkevm:0x199f9e430c2970832f4483ed0013abd8d247715d:SMT_KEY:4,0x199f9e430c2970832f4483ed0013abd8d247715d,4,code_hash_length,32047633
polygon-zkevm:0x2e8932d5662ad426fe335162b233680a524395ee:SMT_KEY:0,0x2e8932d5662ad426fe335162b233680a524395ee,0,balance,32047695
polygon-zkevm:0x2e8932d5662ad426fe335162b233680a524395ee:SMT_KEY:1,0x2e8932d5662ad426fe335162b233680a524395ee,1,nonce,32047695
polygon-zkevm:0x2e8932d5662ad426fe335162b233680a524395ee:SMT_KEY:2,0x2e8932d5662ad426fe335162b233680a524395ee,2,code_hash,32047695
polygon-zkevm:0x2e8932d5662ad426fe335162b233680a524395ee:SMT_KEY:4,0x2e8932d5662ad426fe335162b233680a524395ee,4,code_hash_length,32047695
polygon-zkevm:0xf6ad3ccf71abb3e12becf6b3d2a74c963859adcd:SMT_KEY:0,0xf6ad3ccf71abb3e12becf6b3d2a74c963859adcd,0,balance,32047736
polygon-zkevm:0xf6ad3ccf71abb3e12becf6b3d2a74c963859adcd:SMT_KEY:1,0xf6ad3ccf71abb3e12becf6b3d2a74c963859adcd,1,nonce,32047736
polygon-zkevm:0xf6ad3ccf71abb3e12becf6b3d2a74c963859adcd:SMT_KEY:2,0xf6ad3ccf71abb3e12becf6b3d2a74c963859adcd,2,code_hash,32047736
polygon-zkevm:0xf6ad3ccf71abb3e12becf6b3d2a74c963859adcd:SMT_KEY:4,0xf6ad3ccf71abb3e12becf6b3d2a74c963859adcd,4,code_hash_length,32047736
polygon-zkevm:0xc8c2473ca020f27f67a64d6247bfd1e55502e2ea:SMT_KEY:0,0xc8c2473ca020f27f67a64d6247bfd1e55502e2ea,0,balance,32047736
polygon-zkevm:0xc8c2473ca020f27f67a64d6247bfd1e55502e2ea:SMT_KEY:1,0xc8c2473ca020f27f67a64d6247bfd1e55502e2ea,1,nonce,32047736
polygon-zkevm:0xc8c2473ca020f27f67a64d6247bfd1e55502e2ea:SMT_KEY:2,0xc8c2473ca020f27f67a64d6247bfd1e55502e2ea,2,code_hash,32047736
polygon-zkevm:0xc8c2473ca020f27f67a64d6247bfd1e55502e2ea:SMT_KEY:4,0xc8c2473ca020f27f67a64d6247bfd1e55502e2ea,4,code_hash_length,32047736
polygon-zkevm:0xb4132d4d3cafc7c053f2eae74215ec13642b0669:SMT_KEY:0,0xb4132d4d3cafc7c053f2eae74215ec13642b0669,0,balance,32047896
polygon-zkevm:0xb4132d4d3cafc7c053f2eae74215ec13642b0669:SMT_KEY:1,0xb4132d4d3cafc7c053f2eae74215ec13642b0669,1,nonce,32047896
polygon-zkevm:0xb4132d4d3cafc7c053f2eae74215ec13642b0669:SMT_KEY:2,0xb4132d4d3cafc7c053f2eae74215ec13642b0669,2,code_hash,32047896
polygon-zkevm:0xb4132d4d3cafc7c053f2eae74215ec13642b0669:SMT_KEY:4,0xb4132d4d3cafc7c053f2eae74215ec13642b0669,4,code_hash_length,32047896
polygon-zkevm:0x200a725af490ca05e8577ecf7b4c83e57fea54a5:SMT_KEY:0,0x200a725af490ca05e8577ecf7b4c83e57fea54a5,0,balance,32047903
polygon-zkevm:0x200a725af490ca05e8577ecf7b4c83e57fea54a5:SMT_KEY:1,0x200a725af490ca05e8577ecf7b4c83e57fea54a5,1,nonce,32047903
polygon-zkevm:0x200a725af490ca05e8577ecf7b4c83e57fea54a5:SMT_KEY:2,0x200a725af490ca05e8577ecf7b4c83e57fea54a5,2,code_hash,32047903
polygon-zkevm:0x200a725af490ca05e8577ecf7b4c83e57fea54a5:SMT_KEY:4,0x200a725af490ca05e8577ecf7b4c83e57fea54a5,4,code_hash_length,32047903
polygon-zkevm:0xc2b55f94c1908d9a866c7d4beae36931b1b9c581:SMT_KEY:0,0xc2b55f94c1908d9a866c7d4beae36931b1b9c581,0,balance,32047959
polygon-zkevm:0xc2b55f94c1908d9a866c7d4beae36931b1b9c581:SMT_KEY:1,0xc2b55f94c1908d9a866c7d4beae36931b1b9c581,1,nonce,32047959
polygon-zkevm:0xc2b55f94c1908d9a866c7d4beae36931b1b9c581:SMT_KEY:2,0xc2b55f94c1908d9a866c7d4beae36931b1b9c581,2,code_hash,32047959
polygon-zkevm:0xc2b55f94c1908d9a866c7d4beae36931b1b9c581:SMT_KEY:4,0xc2b55f94c1908d9a866c7d4beae36931b1b9c581,4,code_hash_length,32047959
polygon-zkevm:0x1b81d678ffb9c0263b24a97847620c99d213eb14:SMT_KEY:0,0x1b81d678ffb9c0263b24a97847620c99d213eb14,0,balance,32048167
polygon-zkevm:0x1b81d678ffb9c0263b24a97847620c99d213eb14:SMT_KEY:1,0x1b81d678ffb9c0263b24a97847620c99d213eb14,1,nonce,32048167
