key,address,leaf_type,first_seen_block
zksync-era:0x9d5adefefbc2ad84c3938fa5c4c1fe1fa88c6547:account_leaf:storage_root,0x9d5adefefbc2ad84c3938fa5c4c1fe1fa88c6547,storage_root,70088662
zksync-era:0xc945857307698a02bda071f014c669e5c2d2cf36:account_leaf:balance,0xc945857307698a02bda071f014c669e5c2d2cf36,balance,70088662
zksync-era:0xc945857307698a02bda071f014c669e5c2d2cf36:account_leaf:nonce,0xc945857307698a02bda071f014c669e5c2d2cf36,nonce,70088662
zksync-era:0xc945857307698a02bda071f014c669e5c2d2cf36:account_leaf:code,0xc945857307698a02bda071f014c669e5c2d2cf36,code,70088662
zksync-era:0xc945857307698a02bda071f014c669e5c2d2cf36:account_leaf:storage_root,0xc945857307698a02bda071f014c669e5c2d2cf36,storage_root,70088662
zksync-era:0x39e098a153ad69834a9dac32f0fca92066ad03f4:account_leaf:balance,0x39e098a153ad69834a9dac32f0fca92066ad03f4,balance,70088862
zksync-era:0x39e098a153ad69834a9dac32f0fca92066ad03f4:account_leaf:nonce,0x39e098a153ad69834a9dac32f0fca92066ad03f4,nonce,70088862
zksync-era:0x39e098a153ad69834a9dac32f0fca92066ad03f4:account_leaf:code,0x39e098a153ad69834a9dac32f0fca92066ad03f4,code,70088862
zksync-era:0x39e098a153ad69834a9dac32f0fca92066ad03f4:account_leaf:storage_root,0x39e098a153ad69834a9dac32f0fca92066ad03f4,storage_root,70088862
zksync-era:0x1d046689047747c5dba879324abbbc035d95a55b:account_leaf:balance,0x1d046689047747c5dba879324abbbc035d95a55b,balance,70088862
zksync-era:0x1d046689047747c5dba879324abbbc035d95a55b:account_leaf:nonce,0x1d046689047747c5dba879324abbbc035d95a55b,nonce,70088862
zksync-era:0x1d046689047747c5dba879324abbbc035d95a55b:account_leaf:code,0x1d046689047747c5dba879324abbbc035d95a55b,code,70088862
zksync-era:0x1d046689047747c5dba879324abbbc035d95a55b:account_leaf:storage_root,0x1d046689047747c5dba879324abbbc035d95a55b,storage_root,70088862
zksync-era:0x9452ed6da616783786c6d8aaf73047ecad126c57:account_leaf:balance,0x9452ed6da616783786c6d8aaf73047ecad126c57,balance,70088862
zksync-era:0x9452ed6da616783786c6d8aaf73047ecad126c57:account_leaf:nonce,0x9452ed6da616783786c6d8aaf73047ecad126c57,nonce,70088862
zksync-era:0x9452ed6da616783786c6d8aaf73047ecad126c57:account_leaf:code,0x9452ed6da616783786c6d8aaf73047ecad126c57,code,70088862
zksync-era:0x9452ed6da616783786c6d8aaf73047ecad126c57:account_leaf:storage_root,0x9452ed6da616783786c6d8aaf73047ecad126c57,storage_root,70088862
zksync-era:0x75feba0b7763ec26c2ba72a65ccb8ebb0dceb8c0:account_leaf:balance,0x75feba0b7763ec26c2ba72a65ccb8ebb0dceb8c0,balance,70088862
zksync-era:0x75feba0b7763ec26c2ba72a65ccb8ebb0dceb8c0:account_leaf:nonce,0x75feba0b7763ec26c2ba72a65ccb8ebb0dceb8c0,nonce,70088862
zksync-era:0x75feba0b7763ec26c2ba72a65ccb8ebb0dceb8c0:account_leaf:code,0x75feba0b7763ec26c2ba72a65ccb8ebb0dceb8c0,code,70088862
zksync-era:0x75feba0b7763ec26c2ba72a65ccb8ebb0dceb8c0:account_leaf:storage_root,0x75feba0b7763ec26c2ba72a65ccb8ebb0dceb8c0,storage_root,70088862
zksync-era:0x798387e3f2f8f423c4d84fa4359a48182a3ff477:account_leaf:balance,0x798387e3f2f8f423c4d84fa4359a48182a3ff477,balance,70089062
zksync-era:0x798387e3f2f8f423c4d84fa4359a48182a3ff477:account_leaf:nonce,0x798387e3f2f8f423c4d84fa4359a48182a3ff477,nonce,70089062
zksync-era:0x798387e3f2f8f423c4d84fa4359a48182a3ff477:account_leaf:code,0x798387e3f2f8f423c4d84fa4359a48182a3ff477,code,70089062
zksync-era:0x798387e3f2f8f423c4d84fa4359a48182a3ff477:account_leaf:storage_root,0x798387e3f2f8f423c4d84fa4359a48182a3ff477,storage_root,70089062
zksync-era:0x18381c0f738146fb694de18d1106bde2be040fa4:account_leaf:balance,0x18381c0f738146fb694de18d1106bde2be040fa4,balance,70089262
zksync-era:0x18381c0f738146fb694de18d1106bde2be040fa4:account_leaf:nonce,0x18381c0f738146fb694de18d1106bde2be040fa4,nonce,70089262
zksync-era:0x18381c0f738146fb694de18d1106bde2be040fa4:account_leaf:code,0x18381c0f738146fb694de18d1106bde2be040fa4,code,70089262
zksync-era:0x18381c0f738146fb694de18d1106bde2be040fa4:account_leaf:storage_root,0x18381c0f738146fb694de18d1106bde2be040fa4,storage_root,70089262
zksync-era:0xa478bf3f621d47e6753f463711630c282d2803ab:account_leaf:balance,0xa478bf3f621d47e6753f463711630c282d2803ab,balance,70089462
zksync-era:0xa478bf3f621d47e6753f463711630c282d2803ab:account_leaf:nonce,0xa478bf3f621d47e6753f463711630c282d2803ab,nonce,70089462
zksync-era:0xa478bf3f621d47e6753f463711630c282d2803ab:account_leaf:code,0xa478bf3f621d47e6753f463711630c282d2803ab,code,70089462
zksync-era:0xa478bf3f621d47e6753f463711630c282d2803ab:account_leaf:storage_root,0xa478bf3f621d47e6753f463711630c282d2803ab,storage_root,70089462
zksync-era:0x8ce32b9c2997704f56bd6e18124a2b290bed190d:account_leaf:balance,0x8ce32b9c2997704f56bd6e18124a2b290bed190d,balance,70089662
zksync-era:0x8ce32b9c2997704f56bd6e18124a2b290bed190d:account_leaf:nonce,0x8ce32b9c2997704f56bd6e18124a2b290bed190d,nonce,70089662
zksync-era:0x8ce32b9c2997704f56bd6e18124a2b290bed190d:account_leaf:code,0x8ce32b9c2997704f56bd6e18124a2b290bed190d,code,70089662
zksync-era:0x8ce32b9c2997704f56bd6e18124a2b290bed190d:account_leaf:storage_root,0x8ce32b9c2997704f56bd6e18124a2b290bed190d,storage_root,70089662
zksync-era:0x5ff34a8c9c5e86a63144d2a560389d357600bd85:account_leaf:balance,0x5ff34a8c9c5e86a63144d2a560389d357600bd85,balance,70089862
zksync-era:0x5ff34a8c9c5e86a63144d2a560389d357600bd85:account_leaf:nonce,0x5ff34a8c9c5e86a63144d2a560389d357600bd85,nonce,70089862
zksync-era:0x5ff34a8c9c5e86a63144d2a560389d357600bd85:account_leaf:code,0x5ff34a8c9c5e86a63144d2a560389d357600bd85,code,70089862
zksync-era:0x5ff34a8c9c5e86a63144d2a560389d357600bd85:account_leaf:storage_root,0x5ff34a8c9c5e86a63144d2a560389d357600bd85,storage_root,70089862
zksync-era:0x7cbebfebb3baf74eda497714a404e5fcaff7aaa7:account_leaf:balance,0x7cbebfebb3baf74eda497714a404e5fcaff7aaa7,balance,70089862
zksync-era:0x7cbebfebb3baf74eda497714a404e5fcaff7aaa7:account_leaf:nonce,0x7cbebfebb3baf74eda497714a404e5fcaff7aaa7,nonce,70089862
zksync-era:0x7cbebfebb3baf74eda497714a404e5fcaff7aaa7:account_leaf:code,0x7cbebfebb3baf74eda497714a404e5fcaff7aaa7,code,70089862
zksync-era:0x7cbebfebb3baf74eda497714a404e5fcaff7aaa7:account_leaf:storage_root,0x7cbebfebb3baf74eda497714a404e5fcaff7aaa7,storage_root,70089862
zksync-era:0x7b217443bfa96950fb23ce9a387fbf0cb452e0c8:account_leaf:balance,0x7b217443bfa96950fb23ce9a387fbf0cb452e0c8,balance,70090062
zksync-era:0x7b217443bfa96950fb23ce9a387fbf0cb452e0c8:account_leaf:nonce,0x7b217443bfa96950fb23ce9a387fbf0cb452e0c8,nonce,70090062
zksync-era:0x7b217443bfa96950fb23ce9a387fbf0cb452e0c8:account_leaf:code,0x7b217443bfa96950fb23ce9a387fbf0cb452e0c8,code,70090062
zksync-era:0x7b217443bfa96950fb23ce9a387fbf0cb452e0c8:account_leaf:storage_root,0x7b217443bfa96950fb23ce9a387fbf0cb452e0c8,storage_root,70090062
zksync-era:0xc528725be8741fe5a1b3e10596ec89d8069b2605:account_leaf:balance,0xc528725be8741fe5a1b3e10596ec89d8069b2605,balance,70090062
zksync-era:0xc528725be8741fe5a1b3e10596ec89d8069b2605:account_leaf:nonce,0xc528725be8741fe5a1b3e10596ec89d8069b2605,nonce,70090062
zksync-era:0xc528725be8741fe5a1b3e10596ec89d8069b2605:account_leaf:code,0xc528725be8741fe5a1b3e10596ec89d8069b2605,code,70090062
zksync-era:0xc528725be8741fe5a1b3e10596ec89d8069b2605:account_leaf:storage_root,0xc528725be8741fe5a1b3e10596ec89d8069b2605,storage_root,70090062
zksync-era:0xeee2258be34e50b41a764f5d47fe58476db71102:account_leaf:balance,0xeee2258be34e50b41a764f5d47fe58476db71102,balance,70090262
zksync-era:0xeee2258be34e50b41a764f5d47fe58476db71102:account_leaf:nonce,0xeee2258be34e50b41a764f5d47fe58476db71102,nonce,70090262
zksync-era:0xeee2258be34e50b41a764f5d47fe58476db71102:account_leaf:code,0xeee2258be34e50b41a764f5d47fe58476db71102,code,70090262
zksync-era:0xeee2258be34e50b41a764f5d47fe58476db71102:account_leaf:storage_root,0xeee2258be34e50b41a764f5d47fe58476db71102,storage_root,70090262
zksync-era:0xb4d4572e553fed9f5327c1e1623d10aec86b62f4:account_leaf:balance,0xb4d4572e553fed9f5327c1e1623d10aec86b62f4,balance,70090262
zksync-era:0xb4d4572e553fed9f5327c1e1623d10aec86b62f4:account_leaf:nonce,0xb4d4572e553fed9f5327c1e1623d10aec86b62f4,nonce,70090262
zksync-era:0xb4d4572e553fed9f5327c1e1623d10aec86b62f4:account_leaf:code,0xb4d4572e553fed9f5327c1e1623d10aec86b62f4,code,70090262
zksync-era:0xb4d4572e553fed9f5327c1e1623d10aec86b62f4:account_leaf:storage_root,0xb4d4572e553fed9f5327c1e1623d10aec86b62f4,storage_root,70090262
zksync-era:0xec84cff0ec97820535468ac9d94b01e87a066ba1:account_leaf:balance,0xec84cff0ec97820535468ac9d94b01e87a066ba1,balance,70090462
zksync-era:0xec84cff0ec97820535468ac9d94b01e87a066ba1:account_leaf:nonce,0xec84cff0ec97820535468ac9d94b01e87a066ba1,nonce,70090462
zksync-era:0xec84cff0ec97820535468ac9d94b01e87a066ba1:account_leaf:code,0xec84cff0ec97820535468ac9d94b01e87a066ba1,code,70090462
zksync-era:0xec84cff0ec97820535468ac9d94b01e87a066ba1:account_leaf:storage_root,0xec84cff0ec97820535468ac9d94b01e87a066ba1,storage_root,70090462
zksync-era:0x0924e7b7ca08caa9088b8b36e4765324c9feca56:account_leaf:balance,0x0924e7b7ca08caa9088b8b36e4765324c9feca56,balance,70090662
zksync-era:0x0924e7b7ca08caa9088b8b36e4765324c9feca56:account_leaf:nonce,0x0924e7b7ca08caa9088b8b36e4765324c9feca56,nonce,70090662
zksync-era:0x0924e7b7ca08caa9088b8b36e4765324c9feca56:account_leaf:code,0x0924e7b7ca08caa9088b8b36e4765324c9feca56,code,70090662
zksync-era:0x0924e7b7ca08caa9088b8b36e4765324c9feca56:account_leaf:storage_root,0x0924e7b7ca08caa9088b8b36e4765324c9feca56,storage_root,70090662
zksync-era:0x3d82b7047f144b86d8beea37eefb47ab52c3e8b0:account_leaf:balance,0x3d82b7047f144b86d8beea37eefb47ab52c3e8b0,balance,70090662
zksync-era:0x3d82b7047f144b86d8beea37eefb47ab52c3e8b0:account_leaf:nonce,0x3d82b7047f144b86d8beea37eefb47ab52c3e8b0,nonce,70090662
zksync-era:0x3d82b7047f144b86d8beea37eefb47ab52c3e8b0:account_leaf:code,0x3d82b7047f144b86d8beea37eefb47ab52c3e8b0,code,70090662
zksync-era:0x3d82b7047f144b86d8beea37eefb47ab52c3e8b0:account_leaf:storage_root,0x3d82b7047f144b86d8beea37eefb47ab52c3e8b0,storage_root,70090662
zksync-era:0xe4c82643a4f9fd288322cc6fbd7c48ab068b38d3:account_leaf:balance,0xe4c82643a4f9fd288322cc6fbd7c48ab068b38d3,balance,70090862
zksync-era:0xe4c82643a4f9fd288322cc6fbd7c48ab068b38d3:account_leaf:nonce,0xe4c82643a4f9fd288322cc6fbd7c48ab068b38d3,nonce,70090862
zksync-era:0xe4c82643a4f9fd288322cc6fbd7c48ab068b38d3:account_leaf:code,0xe4c82643a4f9fd288322cc6fbd7c48ab068b38d3,code,70090862
zksync-era:0xe4c82643a4f9fd288322cc6fbd7c48ab068b38d3:account_leaf:storage_root,0xe4c82643a4f9fd288322cc6fbd7c48ab068b38d3,storage_root,70090862
zksync-era:0x51281d9f89200143b2e9da963572ee43e473e009:account_leaf:balance,0x51281d9f89200143b2e9da963572ee43e473e009,balance,70090862
zksync-era:0x51281d9f89200143b2e9da963572ee43e473e009:account_leaf:nonce,0x51281d9f89200143b2e9da963572ee43e473e009,nonce,70090862
zksync-era:0x51281d9f89200143b2e9da963572ee43e473e009:account_leaf:code,0x51281d9f89200143b2e9da963572ee43e473e009,code,70090862
zksync-era:0x51281d9f89200143b2e9da963572ee43e473e009:account_leaf:storage_root,0x51281d9f89200143b2e9da963572ee43e473e009,storage_root,70090862
zksync-era:0x2039bb4116b4efc145ec4f0e2ea75012d6c0f181:account_leaf:balance,0x2039bb4116b4efc145ec4f0e2ea75012d6c0f181,balance,70091062
zksync-era:0x2039bb4116b4efc145ec4f0e2ea75012d6c0f181:account_leaf:nonce,0x2039bb4116b4efc145ec4f0e2ea75012d6c0f181,nonce,70091062
zksync-era:0x2039bb4116b4efc145ec4f0e2ea75012d6c0f181:account_leaf:code,0x2039bb4116b4efc145ec4f0e2ea75012d6c0f181,code,70091062
zksync-era:0x2039bb4116b4efc145ec4f0e2ea75012d6c0f181:account_leaf:storage_root,0x2039bb4116b4efc145ec4f0e2ea75012d6c0f181,storage_root,70091062
zksync-era:0x37e88031c0534479e7e49c8e3d8e5cff26f34cea:account_leaf:balance,0x37e88031c0534479e7e49c8e3d8e5cff26f34cea,balance,70091062
zksync-era:0x37e88031c0534479e7e49c8e3d8e5cff26f34cea:account_leaf:nonce,0x37e88031c0534479e7e49c8e3d8e5cff26f34cea,nonce,70091062
zksync-era:0x37e88031c0534479e7e49c8e3d8e5cff26f34cea:account_leaf:code,0x37e88031c0534479e7e49c8e3d8e5cff26f34cea,code,70091062
zksync-era:0x37e88031c0534479e7e49c8e3d8e5cff26f34cea:account_leaf:storage_root,0x37e88031c0534479e7e49c8e3d8e5cff26f34cea,storage_root,70091062
zksync-era:0xbd4372e44c5ee654dd838304006e1f0f69983154:account_leaf:balance,0xbd4372e44c5ee654dd838304006e1f0f69983154,balance,70091262
zksync-era:0xbd4372e44c5ee654dd838304006e1f0f69983154:account_leaf:nonce,0xbd4372e44c5ee654dd838304006e1f0f69983154,nonce,70091262
zksync-era:0xbd4372e44c5ee654dd838304006e1f0f69983154:account_leaf:code,0xbd4372e44c5ee654dd838304006e1f0f69983154,code,70091262
zksync-era:0xbd4372e44c5ee654dd838304006e1f0f69983154:account_leaf:storage_root,0xbd4372e44c5ee654dd838304006e1f0f69983154,storage_root,70091262
zksync-era:0x71ee2db4d6ba67164cb311ce011551c1f8b6e306:account_leaf:balance,0x71ee2db4d6ba67164cb311ce011551c1f8b6e306,balance,70091262
zksync-era:0x71ee2db4d6ba67164cb311ce011551c1f8b6e306:account_leaf:nonce,0x71ee2db4d6ba67164cb311ce011551c1f8b6e306,nonce,70091262
zksync-era:0x71ee2db4d6ba67164cb311ce011551c1f8b6e306:account_leaf:code,0x71ee2db4d6ba67164cb311ce011551c1f8b6e306,code,70091262
zksync-era:0x71ee2db4d6ba67164cb311ce011551c1f8b6e306:account_leaf:storage_root,0x71ee2db4d6ba67164cb311ce011551c1f8b6e306,storage_root,70091262
zksync-era:0xb56a6eca45a4191e007a69d33916f0d335c0159c:account_leaf:balance,0xb56a6eca45a4191e007a69d33916f0d335c0159c,balance,70091462
zksync-era:0xb56a6eca45a4191e007a69d33916f0d335c0159c:account_leaf:nonce,0xb56a6eca45a4191e007a69d33916f0d335c0159c,nonce,70091462
zksync-era:0xb56a6eca45a4191e007a69d33916f0d335c0159c:account_leaf:code,0xb56a6eca45a4191e007a69d33916f0d335c0159c,code,70091462
zksync-era:0xb56a6eca45a4191e007a69d33916f0d335c0159c:account_leaf:storage_root,0xb56a6eca45a4191e007a69d33916f0d335c0159c,storage_root,70091462
zksync-era:0x6eb0cbf2aeac6640c82d4768555035f776763b0f:account_leaf:balance,0x6eb0cbf2aeac6640c82d4768555035f776763b0f,balance,70091662
zksync-era:0x6eb0cbf2aeac6640c82d4768555035f776763b0f:account_leaf:nonce,0x6eb0cbf2aeac6640c82d4768555035f776763b0f,nonce,70091662
zksync-era:0x6eb0cbf2aeac6640c82d4768555035f776763b0f:account_leaf:code,0x6eb0cbf2aeac6640c82d4768555035f776763b0f,code,70091662
zksync-era:0x6eb0cbf2aeac6640c82d4768555035f776763b0f:account_leaf:storage_root,0x6eb0cbf2aeac6640c82d4768555035f776763b0f,storage_root,70091662
zksync-era:0x5aea5775959fbc2557cc8789bc1bf90a239d9a91:account_leaf:balance,0x5aea5775959fbc2557cc8789bc1bf90a239d9a91,balance,70091662
zksync-era:0x5aea5775959fbc2557cc8789bc1bf90a239d9a91:account_leaf:nonce,0x5aea5775959fbc2557cc8789bc1bf90a239d9a91,nonce,70091662
zksync-era:0x5aea5775959fbc2557cc8789bc1bf90a239d9a91:account_leaf:code,0x5aea5775959fbc2557cc8789bc1bf90a239d9a91,code,70091662
zksync-era:0x5aea5775959fbc2557cc8789bc1bf90a239d9a91:account_leaf:storage_root,0x5aea5775959fbc2557cc8789bc1bf90a239d9a91,storage_root,70091662
zksync-era:0xb55daf9777a1ddea4b8b6644479f038eebed41ac:account_leaf:balance,0xb55daf9777a1ddea4b8b6644479f038eebed41ac,balance,70091862
zksync-era:0xb55daf9777a1ddea4b8b6644479f038eebed41ac:account_leaf:nonce,0xb55daf9777a1ddea4b8b6644479f038eebed41ac,nonce,70091862
zksync-era:0xb55daf9777a1ddea4b8b6644479f038eebed41ac:account_leaf:code,0xb55daf9777a1ddea4b8b6644479f038eebed41ac,code,70091862
zksync-era:0xb55daf9777a1ddea4b8b6644479f038eebed41ac:account_leaf:storage_root,0xb55daf9777a1ddea4b8b6644479f038eebed41ac,storage_root,70091862
zksync-era:0xe629b208046f7a33de3a43931c9fe505a7ac3d36:account_leaf:balance,0xe629b208046f7a33de3a43931c9fe505a7ac3d36,balance,70091862
zksync-era:0xe629b208046f7a33de3a43931c9fe505a7ac3d36:account_leaf:nonce,0xe629b208046f7a33de3a43931c9fe505a7ac3d36,nonce,70091862
zksync-era:0xe629b208046f7a33de3a43931c9fe505a7ac3d36:account_leaf:code,0xe629b208046f7a33de3a43931c9fe505a7ac3d36,code,70091862
zksync-era:0xe629b208046f7a33de3a43931c9fe505a7ac3d36:account_leaf:storage_root,0xe629b208046f7a33de3a43931c9fe505a7ac3d36,storage_root,70091862
zksync-era:0x338677d8af642648c35b9e346d4b00bd6ea44444:account_leaf:balance,0x338677d8af642648c35b9e346d4b00bd6ea44444,balance,70092062
zksync-era:0x338677d8af642648c35b9e346d4b00bd6ea44444:account_leaf:nonce,0x338677d8af642648c35b9e346d4b00bd6ea44444,nonce,70092062
zksync-era:0x338677d8af642648c35b9e346d4b00bd6ea44444:account_leaf:code,0x338677d8af642648c35b9e346d4b00bd6ea44444,code,70092062
zksync-era:0x338677d8af642648c35b9e346d4b00bd6ea44444:account_leaf:storage_root,0x338677d8af642648c35b9e346d4b00bd6ea44444,storage_root,70092062
zksync-era:0x38307cb291af47af9847c134a34e9477c939ca28:account_leaf:balance,0x38307cb291af47af9847c134a34e9477c939ca28,balance,70092062
zksync-era:0x38307cb291af47af9847c134a34e9477c939ca28:account_leaf:nonce,0x38307cb291af47af9847c134a34e9477c939ca28,nonce,70092062
zksync-era:0x38307cb291af47af9847c134a34e9477c939ca28:account_leaf:code,0x38307cb291af47af9847c134a34e9477c939ca28,code,70092062
zksync-era:0x38307cb291af47af9847c134a34e9477c939ca28:account_leaf:storage_root,0x38307cb291af47af9847c134a34e9477c939ca28,storage_root,70092062
zksync-era:0xb80f759919e9365e27947a2a7afd4912f780c096:account_leaf:balance,0xb80f759919e9365e27947a2a7afd4912f780c096,balance,70092462
zksync-era:0xb80f759919e9365e27947a2a7afd4912f780c096:account_leaf:nonce,0xb80f759919e9365e27947a2a7afd4912f780c096,nonce,70092462
zksync-era:0xb80f759919e9365e27947a2a7afd4912f780c096:account_leaf:code,0xb80f759919e9365e27947a2a7afd4912f780c096,code,70092462
zksync-era:0xb80f759919e9365e27947a2a7afd4912f780c096:account_leaf:storage_root,0xb80f759919e9365e27947a2a7afd4912f780c096,storage_root,70092462
zksync-era:0x36a1acbbcafca2468b85011ddd16e7cb4d673230:account_leaf:balance,0x36a1acbbcafca2468b85011ddd16e7cb4d673230,balance,70092462
zksync-era:0x36a1acbbcafca2468b85011ddd16e7cb4d673230:account_leaf:nonce,0x36a1acbbcafca2468b85011ddd16e7cb4d673230,nonce,70092462
zksync-era:0x36a1acbbcafca2468b85011ddd16e7cb4d673230:account_leaf:code,0x36a1acbbcafca2468b85011ddd16e7cb4d673230,code,70092462
zksync-era:0x36a1acbbcafca2468b85011ddd16e7cb4d673230:account_leaf:storage_root,0x36a1acbbcafca2468b85011ddd16e7cb4d673230,storage_root,70092462
zksync-era:0xfeabfa43bd953f8865fa60a2aca6a89144e6deb5:account_leaf:balance,0xfeabfa43bd953f8865fa60a2aca6a89144e6deb5,balance,70092662
zksync-era:0xfeabfa43bd953f8865fa60a2aca6a89144e6deb5:account_leaf:nonce,0xfeabfa43bd953f8865fa60a2aca6a89144e6deb5,nonce,70092662
zksync-era:0xfeabfa43bd953f8865fa60a2aca6a89144e6deb5:account_leaf:code,0xfeabfa43bd953f8865fa60a2aca6a89144e6deb5,code,70092662
zksync-era:0xfeabfa43bd953f8865fa60a2aca6a89144e6deb5:account_leaf:storage_root,0xfeabfa43bd953f8865fa60a2aca6a89144e6deb5,storage_root,70092662
zksync-era:0x5fc44e95eaa48f9eb84be17bd3ac66b6a82af709:account_leaf:balance,0x5fc44e95eaa48f9eb84be17bd3ac66b6a82af709,balance,70092662
zksync-era:0x5fc44e95eaa48f9eb84be17bd3ac66b6a82af709:account_leaf:nonce,0x5fc44e95eaa48f9eb84be17bd3ac66b6a82af709,nonce,70092662
zksync-era:0x5fc44e95eaa48f9eb84be17bd3ac66b6a82af709:account_leaf:code,0x5fc44e95eaa48f9eb84be17bd3ac66b6a82af709,code,70092662
zksync-era:0x5fc44e95eaa48f9eb84be17bd3ac66b6a82af709:account_leaf:storage_root,0x5fc44e95eaa48f9eb84be17bd3ac66b6a82af709,storage_root,70092662
zksync-era:0xa82e7e71640cbcbdf076d8a2af135a379633c31a:account_leaf:balance,0xa82e7e71640cbcbdf076d8a2af135a379633c31a,balance,70092862
zksync-era:0xa82e7e71640cbcbdf076d8a2af135a379633c31a:account_leaf:nonce,0xa82e7e71640cbcbdf076d8a2af135a379633c31a,nonce,70092862
zksync-era:0xa82e7e71640cbcbdf076d8a2af135a379633c31a:account_leaf:code,0xa82e7e71640cbcbdf076d8a2af135a379633c31a,code,70092862
zksync-era:0xa82e7e71640cbcbdf076d8a2af135a379633c31a:account_leaf:storage_root,0xa82e7e71640cbcbdf076d8a2af135a379633c31a,storage_root,70092862
zksync-era:0xa84fd90d8640fa63d194601e0b2d1c9094297083:account_leaf:balance,0xa84fd90d8640fa63d194601e0b2d1c9094297083,balance,70093062
zksync-era:0xa84fd90d8640fa63d194601e0b2d1c9094297083:account_leaf:nonce,0xa84fd90d8640fa63d194601e0b2d1c9094297083,nonce,70093062
zksync-era:0xa84fd90d8640fa63d194601e0b2d1c9094297083:account_leaf:code,0xa84fd90d8640fa63d194601e0b2d1c9094297083,code,70093062
zksync-era:0xa84fd90d8640fa63d194601e0b2d1c9094297083:account_leaf:storage_root,0xa84fd90d8640fa63d194601e0b2d1c9094297083,storage_root,70093062
zksync-era:0x3d9780607fe45b92bb24b5dd29485dd843385b83:account_leaf:balance,0x3d9780607fe45b92bb24b5dd29485dd843385b83,balance,70093262
zksync-era:0x3d9780607fe45b92bb24b5dd29485dd843385b83:account_leaf:nonce,0x3d9780607fe45b92bb24b5dd29485dd843385b83,nonce,70093262
zksync-era:0x3d9780607fe45b92bb24b5dd29485dd843385b83:account_leaf:code,0x3d9780607fe45b92bb24b5dd29485dd843385b83,code,70093262
zksync-era:0x3d9780607fe45b92bb24b5dd29485dd843385b83:account_leaf:storage_root,0x3d9780607fe45b92bb24b5dd29485dd843385b83,storage_root,70093262
zksync-era:0x2c81df4f11a1c7e43acb972e73767b1f5d0d9edc:account_leaf:balance,0x2c81df4f11a1c7e43acb972e73767b1f5d0d9edc,balance,70093462
zksync-era:0x2c81df4f11a1c7e43acb972e73767b1f5d0d9edc:account_leaf:nonce,0x2c81df4f11a1c7e43acb972e73767b1f5d0d9edc,nonce,70093462
zksync-era:0x2c81df4f11a1c7e43acb972e73767b1f5d0d9edc:account_leaf:code,0x2c81df4f11a1c7e43acb972e73767b1f5d0d9edc,code,70093462
zksync-era:0x2c81df4f11a1c7e43acb972e73767b1f5d0d9edc:account_leaf:storage_root,0x2c81df4f11a1c7e43acb972e73767b1f5d0d9edc,storage_root,70093462
zksync-era:0xbbbc04e35c1127a606028d2b91da49126766ee99:account_leaf:balance,0xbbbc04e35c1127a606028d2b91da49126766ee99,balance,70093462
zksync-era:0xbbbc04e35c1127a606028d2b91da49126766ee99:account_leaf:nonce,0xbbbc04e35c1127a606028d2b91da49126766ee99,nonce,70093462
zksync-era:0xbbbc04e35c1127a606028d2b91da49126766ee99:account_leaf:code,0xbbbc04e35c1127a606028d2b91da49126766ee99,code,70093462
zksync-era:0xbbbc04e35c1127a606028d2b91da49126766ee99:account_leaf:storage_root,0xbbbc04e35c1127a606028d2b91da49126766ee99,storage_root,70093462
zksync-era:0xf284be331dad3bf50c308676a8e65a58880f628a:account_leaf:balance,0xf284be331dad3bf50c308676a8e65a58880f628a,balance,70093662
zksync-era:0xf284be331dad3bf50c308676a8e65a58880f628a:account_leaf:nonce,0xf284be331dad3bf50c308676a8e65a58880f628a,nonce,70093662
zksync-era:0xf284be331dad3bf50c308676a8e65a58880f628a:account_leaf:code,0xf284be331dad3bf50c308676a8e65a58880f628a,code,70093662
zksync-era:0xf284be331dad3bf50c308676a8e65a58880f628a:account_leaf:storage_root,0xf284be331dad3bf50c308676a8e65a58880f628a,storage_root,70093662
zksync-era:0xfa5b80d0e656d48bfa9c5dc1d2f9d5f9d43a331f:account_leaf:balance,0xfa5b80d0e656d48bfa9c5dc1d2f9d5f9d43a331f,balance,70093862
zksync-era:0xfa5b80d0e656d48bfa9c5dc1d2f9d5f9d43a331f:account_leaf:nonce,0xfa5b80d0e656d48bfa9c5dc1d2f9d5f9d43a331f,nonce,70093862
zksync-era:0xfa5b80d0e656d48bfa9c5dc1d2f9d5f9d43a331f:account_leaf:code,0xfa5b80d0e656d48bfa9c5dc1d2f9d5f9d43a331f,code,70093862
zksync-era:0xfa5b80d0e656d48bfa9c5dc1d2f9d5f9d43a331f:account_leaf:storage_root,0xfa5b80d0e656d48bfa9c5dc1d2f9d5f9d43a331f,storage_root,70093862
zksync-era:0xb5bd52398a18f53dcb8d2a578b245756e9114f87:account_leaf:balance,0xb5bd52398a18f53dcb8d2a578b245756e9114f87,balance,70093862
zksync-era:0xb5bd52398a18f53dcb8d2a578b245756e9114f87:account_leaf:nonce,0xb5bd52398a18f53dcb8d2a578b245756e9114f87,nonce,70093862
zksync-era:0xb5bd52398a18f53dcb8d2a578b245756e9114f87:account_leaf:code,0xb5bd52398a18f53dcb8d2a578b245756e9114f87,code,70093862
zksync-era:0xb5bd52398a18f53dcb8d2a578b245756e9114f87:account_leaf:storage_root,0xb5bd52398a18f53dcb8d2a578b245756e9114f87,storage_root,70093862
