node_index,depth,left_rank,right_rank,weight,color
2048,11,1,1,1,6
1024,10,2,3,2,4
512,9,4,5,2,5
256,8,6,10,5,12
128,7,11,14,4,7
64,6,15,23,9,3
32,5,24,54,31,2
16,4,55,119,65,8
8,3,120,236,117,1
4,2,237,505,269,9
2,1,506,999,494,1
2049,11,0,0,1,6
2050,11,3,3,1,6
1025,10,0,1,2,4
2051,11,2,2,1,6
2052,11,5,5,1,4
513,9,0,3,4,5
2053,11,4,4,1,4
1028,10,7,7,1,4
514,9,8,10,3,5
257,8,0,5,6,12
1029,10,6,6,1,4
2060,11,9,9,1,6
1030,10,10,10,1,4
515,9,6,7,2,5
2061,11,8,8,1,6
1031,10,8,9,2,4
1032,10,12,12,1,4
516,9,13,13,1,5
258,8,14,14,1,12
129,7,0,10,11,7
1033,10,11,11,1,4
517,9,11,12,2,5
259,8,11,13,3,12
260,8,16,17,2,12
130,7,18,23,6,7
65,6,0,14,15,3
522,9,17,17,1,5
261,8,15,15,1,12
523,9,16,16,1,5
4194,12,19,19,1,5
262,8,20,23,4,12
131,7,15,17,3,7
4195,12,18,18,1,5
526,9,21,23,3,5
263,8,18,19,2,12
2108,11,22,22,1,6
1054,10,23,23,1,4
527,9,20,20,1,5
2109,11,21,21,1,6
1055,10,21,22,2,4
2114,11,25,25,1,4
528,9,26,26,1,5
264,8,27,29,3,12
132,7,30,41,12,7
66,6,42,54,13,3
33,5,0,23,24,2
2115,11,24,24,1,4
529,9,24,25,2,5
530,9,28,29,2,5
265,8,24,26,3,12
2124,11,29,29,1,4
531,9,27,27,1,5
2125,11,28,28,1,4
8516,13,31,32,2,4
532,9,33,34,2,5
266,8,35,41,7,12
133,7,24,29,6,7
68140,16,32,32,1,6
8517,13,30,30,1,4
68141,16,31,31,1,6
4264,12,34,34,1,4
533,9,30,32,3,5
4265,12,33,33,1,4
1068,10,36,38,3,4
534,9,39,41,3,5
267,8,30,34,5,12
4276,12,37,37,1,13
2138,11,38,38,1,6
1069,10,35,35,1,4
4277,12,36,36,1,13
2139,11,36,37,2,6
1070,10,40,41,2,4
535,9,35,38,4,5
2142,11,41,41,1,6
1071,10,39,39,1,4
2143,11,40,40,1,6
536,9,43,43,1,5
268,8,44,47,4,12
134,7,48,54,7,7
67,6,24,41,18,3
537,9,42,42,1,5
4314,12,45,45,1,4
1078,10,46,47,2,5
269,8,42,43,2,12
4315,12,44,44,1,4
2158,11,47,47,1,4
1079,10,44,45,2,5
2159,11,46,46,1,4
4326,12,49,49,1,4
540,9,50,51,2,5
270,8,52,54,3,12
135,7,42,47,6,7
4327,12,48,48,1,4
1082,10,51,51,1,4
541,9,48,49,2,5
1083,10,50,50,1,4
542,9,53,54,2,5
271,8,48,51,4,12
2172,11,54,54,1,4
543,9,52,52,1,5
2173,11,53,53,1,4
544,9,56,57,2,5
272,8,58,65,8,12
136,7,66,71,6,7
68,6,72,87,16,3
34,5,88,119,32,2
17,4,0,54,55,8
1090,10,57,57,1,4
545,9,55,55,1,5
1091,10,56,56,1,4
8736,13,59,59,1,6
1092,10,60,60,1,4
546,9,61,65,5,5
273,8,55,57,3,12
8737,13,58,58,1,6
1093,10,58,59,2,4
4376,12,62,62,1,13
2188,11,63,63,1,6
1094,10,64,65,2,4
547,9,58,60,3,5
4377,12,61,61,1,13
2189,11,61,62,2,6
4382,12,65,65,1,6
1095,10,61,63,3,4
4383,12,64,64,1,6
2192,11,67,67,1,5
274,8,68,71,4,12
137,7,55,65,11,7
2193,11,66,66,1,5
550,9,69,71,3,5
275,8,66,67,2,12
1102,10,70,71,2,4
551,9,68,68,1,5
2206,11,71,71,1,6
1103,10,69,69,1,4
2207,11,70,70,1,6
552,9,73,73,1,5
276,8,74,75,2,12
138,7,76,87,12,7
69,6,55,71,17,3
553,9,72,72,1,5
2218,11,75,75,1,5
277,8,72,73,2,12
2219,11,74,74,1,5
4450,12,77,77,1,6
1112,10,78,80,3,4
556,9,81,83,3,5
278,8,84,87,4,12
139,7,72,75,4,7
4451,12,76,76,1,6
2226,11,79,80,2,6
1113,10,76,77,2,4
4454,12,80,80,1,13
2227,11,78,78,1,6
4455,12,79,79,1,13
35658,15,82,82,1,6
2228,11,83,83,1,4
557,9,76,80,5,5
35659,15,81,81,1,6
2229,11,81,82,2,4
1116,10,85,85,1,4
558,9,86,87,2,5
279,8,76,83,8,12
1117,10,84,84,1,4
8946,13,87,87,1,4
559,9,84,85,2,5
8947,13,86,86,1,4
140,7,89,97,9,7
70,6,98,119,22,3
35,5,55,87,33,2
2256,11,90,90,1,4
564,9,91,92,2,5
282,8,93,97,5,12
141,7,88,88,1,7
2257,11,89,89,1,4
1130,10,92,92,1,4
565,9,89,90,2,5
1131,10,91,91,1,4
1132,10,94,94,1,4
566,9,95,97,3,5
283,8,89,92,4,12
1133,10,93,93,1,4
1134,10,96,97,2,4
567,9,93,94,2,5
72644,16,97,97,1,6
1135,10,95,95,1,4
72645,16,96,96,1,6
1136,10,99,99,1,4
568,9,100,103,4,5
284,8,104,108,5,12
142,7,109,119,11,7
71,6,88,97,10,3
1137,10,98,98,1,4
9104,13,101,101,1,6
1138,10,102,103,2,4
569,9,98,99,2,5
9105,13,100,100,1,6
4556,12,103,103,1,6
1139,10,100,101,2,4
4557,12,102,102,1,6
9124,13,105,105,1,6
1140,10,106,107,2,4
570,9,108,108,1,5
285,8,98,103,6,12
9125,13,104,104,1,6
2282,11,107,107,1,6
1141,10,104,105,2,4
2283,11,106,106,1,6
571,9,104,107,4,5
4576,12,110,110,1,6
1144,10,111,111,1,4
572,9,112,116,5,5
286,8,117,119,3,12
143,7,98,108,11,7
4577,12,109,109,1,6
1145,10,109,110,2,4
9168,13,113,113,1,13
4584,12,114,114,1,6
1146,10,115,116,2,4
573,9,109,111,3,5
9169,13,112,112,1,13
4585,12,112,113,2,6
18352,14,116,116,1,6
1147,10,112,114,3,4
18353,14,115,115,1,6
574,9,118,119,2,5
287,8,109,116,8,12
2300,11,119,119,1,4
575,9,117,117,1,5
2301,11,118,118,1,4
4608,12,121,121,1,4
576,9,122,124,3,5
288,8,125,129,5,12
144,7,130,137,8,7
72,6,138,158,21,3
36,5,159,187,29,2
18,4,188,236,49,8
9,3,0,119,120,1
4609,12,120,120,1,4
2308,11,123,123,1,6
1154,10,124,124,1,4
577,9,120,121,2,5
2309,11,122,122,1,6
1155,10,122,123,2,4
2312,11,126,127,2,6
1156,10,128,128,1,4
578,9,129,129,1,5
289,8,120,124,5,12
4626,12,127,127,1,13
2313,11,125,125,1,6
4627,12,126,126,1,13
1157,10,125,127,3,4
579,9,125,128,4,5
1160,10,131,131,1,4
580,9,132,133,2,5
290,8,134,137,4,12
145,7,120,129,10,7
1161,10,130,130,1,4
1162,10,133,133,1,4
581,9,130,131,2,5
1163,10,132,132,1,4
2328,11,135,136,2,4
1164,10,137,137,1,5
291,8,130,133,4,12
18636,14,136,136,1,6
2329,11,134,134,1,4
18637,14,135,135,1,6
1165,10,134,136,3,5
2336,11,139,140,2,4
584,9,141,143,3,5
292,8,144,151,8,12
146,7,152,158,7,7
73,6,120,137,18,3
4674,12,140,140,1,6
2337,11,138,138,1,4
4675,12,139,139,1,6
1170,10,142,143,2,4
585,9,138,140,3,5
9372,13,143,143,1,6
1171,10,141,141,1,4
9373,13,142,142,1,6
1172,10,145,147,3,4
586,9,148,151,4,5
293,8,138,143,6,12
9384,13,146,146,1,13
2346,11,147,147,1,6
1173,10,144,144,1,4
9385,13,145,145,1,13
2347,11,145,146,2,6
4698,12,149,149,1,6
1174,10,150,151,2,4
587,9,144,147,4,5
4699,12,148,148,1,6
18808,14,151,151,1,6
1175,10,148,149,2,4
18809,14,150,150,1,6
1176,10,153,153,1,4
588,9,154,155,2,5
294,8,156,158,3,12
147,7,138,151,14,7
1177,10,152,152,1,4
2358,11,155,155,1,4
589,9,152,153,2,5
2359,11,154,154,1,4
37774,15,157,157,1,4
1180,10,158,158,1,5
295,8,152,155,4,12
37775,15,156,156,1,4
1181,10,156,157,2,5
592,9,160,163,4,5
296,8,164,169,6,12
148,7,170,175,6,7
74,6,176,187,12,3
37,5,120,158,39,2
9490,13,161,161,1,6
2372,11,162,163,2,4
593,9,159,159,1,5
9491,13,160,160,1,6
4746,12,163,163,1,6
2373,11,160,161,2,4
4747,12,162,162,1,6
594,9,165,169,5,5
297,8,159,163,5,12
2380,11,166,167,2,6
1190,10,168,169,2,4
595,9,164,164,1,5
9526,13,167,167,1,13
2381,11,165,165,1,6
9527,13,166,166,1,13
2382,11,169,169,1,6
1191,10,165,167,3,4
2383,11,168,168,1,6
1192,10,171,171,1,4
596,9,172,172,1,5
298,8,173,175,3,12
149,7,159,169,11,7
1193,10,170,170,1,4
597,9,170,171,2,5
1196,10,174,174,1,4
598,9,175,175,1,5
299,8,170,172,3,12
1197,10,173,173,1,4
599,9,173,174,2,5
600,9,177,177,1,5
300,8,178,182,5,12
150,7,183,187,5,7
75,6,159,175,17,3
601,9,176,176,1,5
1204,10,179,179,1,4
602,9,180,182,3,5
301,8,176,177,2,12
1205,10,178,178,1,4
4826,12,181,181,1,6
1206,10,182,182,1,4
603,9,178,179,2,5
4827,12,180,180,1,6
1207,10,180,181,2,4
302,8,184,187,4,12
151,7,176,182,7,7
606,9,185,187,3,5
303,8,183,183,1,12
2428,11,186,186,1,6
1214,10,187,187,1,4
607,9,184,184,1,5
2429,11,185,185,1,6
1215,10,185,186,2,4
4866,12,189,190,2,12
152,7,191,194,4,7
76,6,195,200,6,3
38,5,201,236,36,2
19,4,120,187,68,8
38938,15,190,190,1,5
4867,12,188,188,1,12
38939,15,189,189,1,5
612,9,192,192,1,5
306,8,193,194,2,12
153,7,188,190,3,7
613,9,191,191,1,5
1230,10,194,194,1,5
307,8,191,192,2,12
1231,10,193,193,1,5
308,8,196,196,1,12
154,7,197,200,4,7
77,6,188,194,7,3
309,8,195,195,1,12
4964,12,198,198,1,4
620,9,199,199,1,5
310,8,200,200,1,12
155,7,195,196,2,7
4965,12,197,197,1,4
621,9,197,198,2,5
311,8,197,199,3,12
624,9,202,206,5,5
312,8,207,212,6,12
156,7,213,219,7,7
78,6,220,236,17,3
39,5,188,200,13,2
2500,11,203,204,2,6
1250,10,205,206,2,4
625,9,201,201,1,5
5002,12,204,204,1,13
2501,11,202,202,1,6
5003,12,203,203,1,13
2502,11,206,206,1,6
1251,10,202,204,3,4
2503,11,205,205,1,6
2504,11,208,208,1,6
1252,10,209,210,2,4
626,9,211,212,2,5
313,8,201,206,6,12
2505,11,207,207,1,6
2506,11,210,210,1,6
1253,10,207,208,2,4
2507,11,209,209,1,6
5016,12,212,212,1,4
627,9,207,210,4,5
5017,12,211,211,1,4
628,9,214,215,2,5
314,8,216,219,4,12
157,7,201,212,12,7
10068,13,215,215,1,4
629,9,213,213,1,5
10069,13,214,214,1,4
1260,10,217,217,1,4
630,9,218,219,2,5
315,8,213,215,3,12
1261,10,216,216,1,4
80884,16,219,219,1,4
631,9,216,217,2,5
80885,16,218,218,1,4
1264,10,221,221,1,4
632,9,222,226,5,5
316,8,227,231,5,12
158,7,232,236,5,7
79,6,201,219,19,3
1265,10,220,220,1,4
5064,12,223,223,1,6
1266,10,224,226,3,4
633,9,220,221,2,5
5065,12,222,222,1,6
5068,12,225,225,1,13
2534,11,226,226,1,6
1267,10,222,223,2,4
5069,12,224,224,1,13
2535,11,224,225,2,6
5072,12,228,228,1,6
1268,10,229,229,1,4
634,9,230,231,2,5
317,8,220,226,7,12
5073,12,227,227,1,6
1269,10,227,228,2,4
1270,10,231,231,1,4
635,9,227,229,3,5
1271,10,230,230,1,4
1274,10,233,233,1,5
318,8,234,236,3,12
159,7,220,231,12,7
1275,10,232,232,1,5
2554,11,235,236,2,5
319,8,232,233,2,12
20440,14,236,236,1,4
2555,11,234,234,1,5
20441,14,235,235,1,4
1280,10,238,241,4,1
640,9,242,244,3,2
320,8,245,248,4,13
160,7,249,258,10,4
80,6,259,280,22,6
40,5,281,312,32,12
20,4,313,373,61,7
10,3,374,505,132,11
5,2,0,236,237,11
2562,11,239,241,3,3
1281,10,237,237,1,1
10254,13,240,241,2,5
2563,11,238,238,1,3
41022,15,241,241,1,8
10255,13,239,239,1,5
41023,15,240,240,1,8
2566,11,243,244,2,1
641,9,237,241,5,2
10268,13,244,244,1,3
2567,11,242,242,1,1
10269,13,243,243,1,3
642,9,246,248,3,2
321,8,237,244,8,13
1286,10,247,248,2,1
643,9,245,245,1,2
2574,11,248,248,1,3
1287,10,246,246,1,1
2575,11,247,247,1,3
10312,13,250,250,1,3
5156,12,251,251,1,1
644,9,252,254,3,2
322,8,255,258,4,13
161,7,237,248,12,4
10313,13,249,249,1,3
5157,12,249,250,2,1
5164,12,253,254,2,1
645,9,249,251,3,2
10330,13,254,254,1,3
5165,12,252,252,1,1
10331,13,253,253,1,3
2588,11,256,256,1,1
1294,10,257,258,2,2
323,8,249,254,6,13
2589,11,255,255,1,1
10362,13,258,258,1,1
1295,10,255,256,2,2
10363,13,257,257,1,1
2592,11,260,260,1,1
648,9,261,262,2,2
324,8,263,267,5,13
162,7,268,280,13,4
81,6,237,258,22,6
2593,11,259,259,1,1
1298,10,262,262,1,1
649,9,259,260,2,2
1299,10,261,261,1,1
1300,10,264,264,1,1
650,9,265,267,3,2
325,8,259,262,4,13
1301,10,263,263,1,1
2604,11,266,266,1,3
1302,10,267,267,1,1
651,9,263,264,2,2
2605,11,265,265,1,3
1303,10,265,266,2,1
10444,13,269,269,1,3
5222,12,270,270,1,1
652,9,271,273,3,2
326,8,274,280,7,13
163,7,259,267,9,4
10445,13,268,268,1,3
5223,12,268,269,2,1
5224,12,272,272,1,3
2612,11,273,273,1,1
653,9,268,270,3,2
5225,12,271,271,1,3
2613,11,271,272,2,1
1308,10,275,277,3,1
654,9,278,280,3,2
327,8,268,273,6,13
5236,12,276,276,1,5
2618,11,277,277,1,3
1309,10,274,274,1,1
5237,12,275,275,1,5
2619,11,275,276,2,3
2620,11,279,279,1,3
1310,10,280,280,1,1
655,9,274,277,4,2
2621,11,278,278,1,3
1311,10,278,279,2,1
656,9,282,283,2,2
328,8,284,288,5,13
164,7,289,292,4,4
82,6,293,312,20,6
41,5,237,280,44,12
5258,12,283,283,1,1
657,9,281,281,1,2
5259,12,282,282,1,1
10540,13,285,285,1,1
658,9,286,288,3,2
329,8,281,283,3,13
10541,13,284,284,1,1
1318,10,287,288,2,1
659,9,284,285,2,2
10556,13,288,288,1,3
1319,10,286,286,1,1
10557,13,287,287,1,3
1320,10,290,291,2,2
330,8,292,292,1,13
165,7,281,288,8,4
10574,13,291,291,1,1
1321,10,289,289,1,2
10575,13,290,290,1,1
331,8,289,291,3,13
1328,10,294,294,1,1
664,9,295,297,3,2
332,8,298,307,10,13
166,7,308,312,5,4
83,6,281,292,12,6
1329,10,293,293,1,1
21284,14,296,296,1,3
10642,13,297,297,1,1
665,9,293,294,2,2
21285,14,295,295,1,3
10643,13,295,296,2,1
1332,10,299,300,2,1
666,9,301,307,7,2
333,8,293,297,5,13
2666,11,300,300,1,3
1333,10,298,298,1,1
2667,11,299,299,1,3
5336,12,302,302,1,5
2668,11,303,305,3,3
1334,10,306,307,2,1
667,9,298,300,3,2
5337,12,301,301,1,5
21352,14,304,304,1,8
10676,13,305,305,1,5
2669,11,301,302,2,3
21353,14,303,303,1,8
10677,13,303,304,2,5
2670,11,307,307,1,3
1335,10,301,305,5,1
2671,11,306,306,1,3
668,9,309,311,3,2
334,8,312,312,1,13
167,7,293,307,15,4
10704,13,310,310,1,3
5352,12,311,311,1,1
669,9,308,308,1,2
10705,13,309,309,1,3
5353,12,309,310,2,1
335,8,308,311,4,13
672,9,314,315,2,2
336,8,316,323,8,13
168,7,324,332,9,4
84,6,333,346,14,6
42,5,347,373,27,12
21,4,237,312,76,7
5388,12,315,315,1,1
673,9,313,313,1,2
5389,12,314,314,1,1
21572,14,317,317,1,5
2696,11,318,318,1,3
1348,10,319,319,1,1
674,9,320,323,4,2
337,8,313,315,3,13
21573,14,316,316,1,5
2697,11,316,317,2,3
1349,10,316,318,3,1
1350,10,321,323,3,1
675,9,316,319,4,2
2702,11,322,323,2,3
1351,10,320,320,1,1
5406,12,323,323,1,5
2703,11,321,321,1,3
5407,12,322,322,1,5
1352,10,325,325,1,1
676,9,326,329,4,2
338,8,330,332,3,13
169,7,313,323,11,4
1353,10,324,324,1,1
10832,13,327,327,1,5
2708,11,328,328,1,3
1354,10,329,329,1,1
677,9,324,325,2,2
10833,13,326,326,1,5
2709,11,326,327,2,3
1355,10,326,328,3,1
678,9,331,332,2,2
339,8,324,329,6,13
86974,16,332,332,1,1
679,9,330,330,1,2
86975,16,331,331,1,1
680,9,334,336,3,2
340,8,337,340,4,13
170,7,341,346,6,4
85,6,313,332,20,6
21792,14,335,335,1,3
5448,12,336,336,1,1
681,9,333,333,1,2
21793,14,334,334,1,3
5449,12,334,335,2,1
682,9,338,340,3,2
341,8,333,336,4,13
2732,11,339,339,1,3
1366,10,340,340,1,1
683,9,337,337,1,2
2733,11,338,338,1,3
1367,10,338,339,2,1
1368,10,342,342,1,2
342,8,343,346,4,13
171,7,333,340,8,4
1369,10,341,341,1,2
1372,10,344,345,2,1
686,9,346,346,1,2
343,8,341,342,2,13
5494,12,345,345,1,3
1373,10,343,343,1,1
5495,12,344,344,1,3
687,9,343,345,3,2
688,9,348,349,2,2
344,8,350,351,2,13
172,7,352,359,8,4
86,6,360,373,14,6
43,5,313,346,34,12
1378,10,349,349,1,1
689,9,347,347,1,2
1379,10,348,348,1,1
1382,10,351,351,1,2
345,8,347,349,3,13
1383,10,350,350,1,2
88600,16,353,353,1,5
2768,11,354,355,2,3
1384,10,356,356,1,1
692,9,357,357,1,2
346,8,358,359,2,13
173,7,347,351,5,4
88601,16,352,352,1,5
44310,15,355,355,1,5
2769,11,352,353,2,3
44311,15,354,354,1,5
1385,10,352,355,4,1
693,9,352,356,5,2
2778,11,359,359,1,2
347,8,352,357,6,13
2779,11,358,358,1,2
696,9,361,362,2,2
348,8,363,365,3,13
174,7,366,373,8,4
87,6,347,359,13,6
1394,10,362,362,1,1
697,9,360,360,1,2
1395,10,361,361,1,1
698,9,364,365,2,2
349,8,360,362,3,13
5594,12,365,365,1,1
699,9,363,363,1,2
5595,12,364,364,1,1
5600,12,367,367,1,1
700,9,368,371,4,2
350,8,372,373,2,13
175,7,360,365,6,4
5601,12,366,366,1,1
2804,11,369,369,1,3
1402,10,370,371,2,1
701,9,366,367,2,2
2805,11,368,368,1,3
2806,11,371,371,1,3
1403,10,368,369,2,1
2807,11,370,370,1,3
1404,10,373,373,1,2
351,8,366,371,6,13
1405,10,372,372,1,2
2816,11,375,375,1,1
704,9,376,377,2,2
352,8,378,384,7,13
176,7,385,389,5,4
88,6,390,400,11,6
44,5,401,437,37,12
22,4,438,505,68,7
11,3,237,373,137,11
2817,11,374,374,1,1
45146,15,377,377,1,1
705,9,374,375,2,2
45147,15,376,376,1,1
2824,11,379,379,1,3
1412,10,380,380,1,1
706,9,381,384,4,2
353,8,374,377,4,13
2825,11,378,378,1,3
1413,10,378,379,2,1
1414,10,382,384,3,1
707,9,378,380,3,2
5660,12,383,383,1,5
2830,11,384,384,1,3
1415,10,381,381,1,1
5661,12,382,382,1,5
2831,11,382,383,2,3
2836,11,386,386,1,1
1418,10,387,387,1,2
354,8,388,389,2,13
177,7,374,384,11,4
2837,11,385,385,1,1
1419,10,385,386,2,2
710,9,389,389,1,2
355,8,385,387,3,13
711,9,388,388,1,2
356,8,391,392,2,13
178,7,393,400,8,4
89,6,374,389,16,6
714,9,392,392,1,2
357,8,390,390,1,13
715,9,391,391,1,2
1432,10,394,395,2,1
716,9,396,398,3,2
358,8,399,400,2,13
179,7,390,392,3,4
5734,12,395,395,1,3
1433,10,393,393,1,1
5735,12,394,394,1,3
1434,10,397,398,2,1
717,9,393,395,3,2
2870,11,398,398,1,3
1435,10,396,396,1,1
2871,11,397,397,1,3
1436,10,400,400,1,2
359,8,393,398,6,13
1437,10,399,399,1,2
720,9,402,406,5,2
360,8,407,408,2,13
180,7,409,415,7,4
90,6,416,437,22,6
45,5,374,400,27,12
11536,13,403,403,1,5
2884,11,404,404,1,3
1442,10,405,406,2,1
721,9,401,401,1,2
11537,13,402,402,1,5
2885,11,402,403,2,3
2886,11,406,406,1,3
1443,10,402,404,3,1
2887,11,405,405,1,3
1446,10,408,408,1,2
361,8,401,406,6,13
1447,10,407,407,1,2
1448,10,410,412,3,1
724,9,413,413,1,2
362,8,414,415,2,13
181,7,401,408,8,4
2898,11,411,412,2,3
1449,10,409,409,1,1
5798,12,412,412,1,5
2899,11,410,410,1,3
5799,12,411,411,1,5
725,9,409,412,4,2
23248,14,415,415,1,2
363,8,409,413,5,13
23249,14,414,414,1,2
2914,11,417,418,2,1
728,9,419,421,3,2
364,8,422,427,6,13
182,7,428,437,10,4
91,6,401,415,15,6
5830,12,418,418,1,3
2915,11,416,416,1,1
5831,12,417,417,1,3
11668,13,420,420,1,3
1458,10,421,421,1,1
729,9,416,418,3,2
11669,13,419,419,1,3
1459,10,419,420,2,1
730,9,423,427,5,2
365,8,416,421,6,13
5848,12,424,424,1,5
2924,11,425,425,1,3
1462,10,426,427,2,1
731,9,422,422,1,2
5849,12,423,423,1,5
2925,11,423,424,2,3
2926,11,427,427,1,3
1463,10,423,425,3,1
2927,11,426,426,1,3
23436,14,429,429,1,1
1464,10,430,434,5,2
366,8,435,437,3,13
183,7,416,427,12,4
23437,14,428,428,1,1
2930,11,431,434,4,1
1465,10,428,429,2,2
5862,12,432,434,3,3
2931,11,430,430,1,1
11726,13,433,434,2,5
5863,12,431,431,1,3
46910,15,434,434,1,8
11727,13,432,432,1,5
46911,15,433,433,1,8
1470,10,436,437,2,2
367,8,428,434,7,13
11772,13,437,437,1,1
1471,10,435,435,1,2
11773,13,436,436,1,1
1472,10,439,439,1,1
736,9,440,440,1,2
368,8,441,443,3,13
184,7,444,451,8,4
92,6,452,471,20,6
46,5,472,505,34,12
23,4,374,437,64,7
1473,10,438,438,1,1
737,9,438,439,2,2
2956,11,442,442,1,1
1478,10,443,443,1,2
369,8,438,440,3,13
2957,11,441,441,1,1
1479,10,441,442,2,2
1480,10,445,445,1,1
740,9,446,447,2,2
370,8,448,451,4,13
185,7,438,443,6,4
1481,10,444,444,1,1
1482,10,447,447,1,1
741,9,444,445,2,2
1483,10,446,446,1,1
1484,10,449,449,1,1
742,9,450,451,2,2
371,8,444,447,4,13
1485,10,448,448,1,1
2972,11,451,451,1,1
743,9,448,449,2,2
2973,11,450,450,1,1
1488,10,453,453,1,1
744,9,454,455,2,2
372,8,456,463,8,13
186,7,464,471,8,4
93,6,438,451,14,6
1489,10,452,452,1,1
1490,10,455,455,1,1
745,9,452,453,2,2
1491,10,454,454,1,1
11936,13,457,457,1,5
2984,11,458,458,1,3
1492,10,459,462,4,1
746,9,463,463,1,2
373,8,452,455,4,13
11937,13,456,456,1,5
2985,11,456,457,2,3
2986,11,460,462,3,3
1493,10,456,458,3,1
11948,13,461,461,1,8
5974,12,462,462,1,5
2987,11,459,459,1,3
11949,13,460,460,1,8
5975,12,460,461,2,5
747,9,456,462,7,2
1496,10,465,467,3,2
374,8,468,471,4,13
187,7,452,463,12,4
95842,16,466,466,1,3
5990,12,467,467,1,1
1497,10,464,464,1,2
95843,16,465,465,1,3
5991,12,465,466,2,1
6006,12,469,469,1,1
750,9,470,471,2,2
375,8,464,467,4,13
6007,12,468,468,1,1
3006,11,471,471,1,1
751,9,468,469,2,2
3007,11,470,470,1,1
752,9,473,475,3,2
376,8,476,482,7,13
188,7,483,493,11,4
94,6,494,505,12,6
47,5,438,471,34,12
1506,10,474,475,2,1
753,9,472,472,1,2
3014,11,475,475,1,3
1507,10,473,473,1,1
3015,11,474,474,1,3
3018,11,477,478,2,1
754,9,479,482,4,2
377,8,472,475,4,13
24152,14,478,478,1,3
3019,11,476,476,1,1
24153,14,477,477,1,3
3020,11,480,480,1,3
1510,10,481,482,2,1
755,9,476,478,3,2
3021,11,479,479,1,3
3022,11,482,482,1,3
1511,10,479,480,2,1
3023,11,481,481,1,3
1512,10,484,484,1,1
756,9,485,488,4,2
378,8,489,493,5,13
189,7,472,482,11,4
1513,10,483,483,1,1
6056,12,486,486,1,3
1514,10,487,488,2,1
757,9,483,484,2,2
6057,12,485,485,1,3
12126,13,488,488,1,3
1515,10,485,486,2,1
12127,13,487,487,1,3
758,9,490,493,4,2
379,8,483,488,6,13
3036,11,491,491,1,3
1518,10,492,493,2,1
759,9,489,489,1,2
3037,11,490,490,1,3
6076,12,493,493,1,3
1519,10,490,491,2,1
6077,12,492,492,1,3
12162,13,495,495,1,1
760,9,496,498,3,2
380,8,499,501,3,13
190,7,502,505,4,4
95,6,472,493,22,6
12163,13,494,494,1,1
3044,11,497,497,1,3
1522,10,498,498,1,1
761,9,494,495,2,2
3045,11,496,496,1,3
1523,10,496,497,2,1
3050,11,500,500,1,1
762,9,501,501,1,2
381,8,494,498,5,13
3051,11,499,499,1,1
763,9,499,500,2,2
3056,11,503,503,1,2
764,9,504,505,2,13
191,7,494,501,8,4
3057,11,502,502,1,2
1530,10,505,505,1,2
765,9,502,503,2,13
1531,10,504,504,1,2
24582,14,507,507,1,10
768,9,508,509,2,9
384,8,510,516,7,8
192,7,517,520,4,7
96,6,521,542,22,6
48,5,543,570,28,5
24,4,571,638,68,4
12,3,639,761,123,3
6,2,762,999,238,2
3,1,0,505,506,10
24583,14,506,506,1,10
1538,10,509,509,1,10
769,9,506,507,2,9
1539,10,508,508,1,10
1540,10,511,512,2,10
770,9,513,516,4,9
385,8,506,509,4,8
3082,11,512,512,1,11
1541,10,510,510,1,10
3083,11,511,511,1,11
24672,14,514,514,1,12
6168,12,515,515,1,11
3084,11,516,516,1,10
771,9,510,512,3,9
24673,14,513,513,1,12
6169,12,513,514,2,11
3085,11,513,515,3,10
1548,10,518,518,1,9
774,9,519,520,2,8
193,7,506,516,11,7
1549,10,517,517,1,9
3102,11,520,520,1,9
775,9,517,518,2,8
3103,11,519,519,1,9
1552,10,522,522,1,10
776,9,523,526,4,9
388,8,527,530,4,8
194,7,531,542,12,7
97,6,506,520,15,6
1553,10,521,521,1,10
1554,10,524,526,3,10
777,9,521,522,2,9
12442,13,525,525,1,12
3110,11,526,526,1,11
1555,10,523,523,1,10
12443,13,524,524,1,12
3111,11,524,525,2,11
778,9,528,530,3,9
389,8,521,526,6,8
1558,10,529,530,2,10
779,9,527,527,1,9
3118,11,530,530,1,11
1559,10,528,528,1,10
3119,11,529,529,1,11
