dataset,height,method,repeat,sample_index,target_slot,query_ms,answer_ms,decode_ms,backend_wall_ms,routing_ms,proof_assembly_verify_ms,processing_ms,online_bytes,valid_root
Polygon recent,128,activebalance,3,0,0xd5600b7028c7cf7c5083cb7236ac1602,9.958705000000004,0.041302,0.46200800000000003,10.495497,0.021181000008141382,0.06984700000600697,10.586525000014149,11968,True
Polygon recent,128,activebalance,3,1,0x43482080ba1937b9a8db677ff226a3ef,8.309023,0.03711699999999999,0.43966200000000005,8.819892,0.006399000000101296,0.04373100000520935,8.87002200000531,11968,True
Polygon recent,128,activebalance,3,2,0x94713e140dd1049b2f96a155ac131d8d,9.603264000000001,0.037704000000000015,0.432179,10.104938,0.0041140000064388005,0.04160500000693901,10.150657000013378,11968,True
Polygon recent,128,activebalance,3,3,0xf790e37923145f67330963ddfd5b8373,7.549471999999999,0.035389,0.4640879999999997,8.07835,0.004640000000222244,0.0408289999995759,8.123818999999799,11968,True
Polygon recent,128,activebalance,3,4,0x4c3aae8e35cc85157c09c94d8b9b73d7,7.057313,0.042124999999999996,0.40862699999999996,7.534276,0.0038929999988113195,0.040092999995522405,7.578261999994334,11968,True
Polygon recent,128,activebalance,3,5,0xc02a76ed1ec25f1f6caf35a8928e2d99,6.660491999999998,0.027894000000000006,0.41223700000000013,7.126595,0.004734000000894412,0.039692000001423366,7.171021000002318,11968,True
Polygon recent,128,activebalance,3,6,0x82134df43113f93076377689a66e053e,5.738415999999999,0.026702,0.4006499999999999,6.199553,0.0029219999930774065,0.03950799998619914,6.241982999979276,11968,True
Polygon recent,128,activebalance,3,7,0x4b0b21ffdce43a952eceea138e6ded0a,8.011832,0.035343,0.40434600000000004,8.476711,0.002577000003611829,0.03953499999909127,8.518823000002703,11968,True
Polygon recent,128,activebalance,3,8,0x3e300a0d5a425336b389f6dd661939cb,6.324310999999998,0.030916999999999997,0.40207099999999996,6.782473,0.005080999997630897,0.03928700000699337,6.826841000004625,11968,True
Polygon recent,128,activebalance,3,9,0xde86300e0341383fc867e468add8919c,6.020360999999998,0.03397799999999999,0.581983,6.662611,0.004078000003460147,0.03913700000168774,6.705826000005148,11968,True
Polygon recent,128,activebalance,3,10,0xefd1a43755ac335dd331799dcefd8cbe,7.25061,0.030697999999999993,0.383333,7.745459,0.0031180000092945193,0.05324600000733426,7.801823000016629,11968,True
Polygon recent,128,activebalance,3,11,0xad939ca562ee0a642e0612bf6f66d9aa,6.005622,0.042847,0.38154899999999997,6.458535,0.003866000000130043,0.04028899999752866,6.502689999997659,11968,True
Polygon recent,128,activebalance,3,12,0x5b4ddfde98e2767969023b42953de654,5.944508999999998,0.02686,0.46286399999999994,6.458693,0.0029219999930774065,0.039892000003760586,6.501506999996838,11968,True
Polygon recent,128,activebalance,3,13,0xba1ef745084d84a9186a1bcd54efcbc5,7.030986000000002,0.030728999999999996,0.4403130000000002,7.528854,0.0034179999914840664,0.03976099999647431,7.572032999987958,11968,True
Polygon recent,128,activebalance,3,14,0x2b6fbb29f78f661440d76947cb4dbfd6,6.258762000000003,0.026261,0.383372,6.693936,0.0036550000004353933,0.03945100000635193,6.737042000006787,11968,True
Polygon recent,128,activebalance,3,15,0xb0be8089f3fd739c7171d030544f4e7a,5.806138999999999,0.028580999999999995,0.44279599999999997,6.304408,0.0032110000063312327,0.04057400001045153,6.348193000016782,11968,True
Polygon recent,128,activebalance,3,16,0xc63504d79bf1902775c34c3fd716573e,7.124553999999995,0.027706000000000005,0.3871350000000001,7.570631,0.004387000004157926,0.03958400000669826,7.614602000010856,11968,True
Polygon recent,128,activebalance,3,17,0xdcc6d771dd4d6b791a0a24cabb98aea0,6.289161999999999,0.03133999999999999,0.5345299999999998,6.881496,0.002682000001641427,0.03949999999974807,6.92367800000139,11968,True
Polygon recent,128,activebalance,3,18,0x8b3ee32b82d14c1080cb681cba7f66aa,5.921077000000003,0.029669999999999995,0.415488,6.392902,0.003221000000053209,0.03924799999310835,6.435370999993162,11968,True
Polygon recent,128,activebalance,3,19,0x2ce897a00d1e93c9c8c04b64d1c211cf,7.460081000000001,0.030851000000000003,0.4723139999999999,7.99014,0.002582999997002844,0.03949999999974807,8.032222999996751,11968,True
Polygon recent,128,activebalance,3,20,0xfd79fbb4a80429c8b1c2589bd2902c53,6.403940000000001,0.030303999999999998,0.39753700000000003,6.857948,0.0029889999950682977,0.04108200000985107,6.90201900000492,11968,True
Polygon recent,128,activebalance,3,21,0xeebc23e96514511109e12d71589265ad,8.40049,0.038944,0.45437400000000017,8.929758,0.002504000008229923,0.039150999995740676,8.97141300000397,11968,True
Polygon recent,128,activebalance,3,22,0x2de8019e952408a845d5e33cb6e26219,10.789138000000007,0.041093,0.461686,11.327474,0.002477999998973246,0.042421999992825477,11.3723739999918,11968,True
Polygon recent,128,activebalance,3,23,0xf349747b4d41aea17c04285caf7464d0,6.314574,0.02912200000000001,0.39064499999999996,6.761275,0.0025000000078989615,0.04011999999420368,6.803895000002103,11968,True
Polygon recent,128,activebalance,3,24,0x4a801917ed4415f9c5482d8c8b233609,9.142606000000002,0.036819000000000005,0.4442259999999999,9.658946,0.0036410000063824555,0.039111999996066515,9.70169900000245,11968,True
Polygon recent,128,activebalance,3,25,0xbd139b365954eaf142b9571811f0a691,7.027451000000001,0.034888999999999996,0.41263200000000017,7.503796,0.0027100000039581573,0.039281999988816096,7.545787999992775,11968,True
Polygon recent,128,activebalance,3,26,0x3ac25f7c64e0275dd604324b56bb8729,8.270448000000002,0.038194000000000006,0.4644829999999999,8.803174,0.0028989999947270917,0.039624000010007876,8.845697000004735,11968,True
