height,repeat,method,target,valid_root,client_query_ms,server_answer_ms,client_decode_ms,backend_wall_ms,online_total_bytes
4,2,first_fit,4,True,1.941519,0.005941999999999999,0.029591999999999993,1.982748,1536
4,2,first_fit,7,True,2.0691470000000005,0.006121999999999998,0.04094899999999999,2.122441,1536
4,2,first_fit,2,True,2.05428,0.006043000000000001,0.036128,2.101788,1536
4,2,first_fit,10,True,2.165247,0.005909,0.021088000000000003,2.196862,1536
4,2,first_fit,3,True,3.154763,0.011380000000000001,0.06291699999999999,3.236487,1536
4,2,first_fit,1,True,1.8544760000000002,0.007580999999999999,0.058441,1.92689,1536
4,2,first_fit,12,True,2.2653530000000006,0.007950000000000002,0.032718,2.311709,1536
4,2,first_fit,0,True,2.2381260000000003,0.009701,0.036522,2.291777,1536
4,2,first_fit,8,True,1.904526,0.007073000000000001,0.033183000000000004,1.961496,1536
4,2,first_fit,9,True,1.976185,0.0059,0.020932999999999997,2.00894,1536
10,0,activebalance,1023,True,7.333650999999999,0.08137699999999999,0.700086,8.159288,18560
10,0,activebalance,427,True,10.837298,0.08615999999999999,0.7999000000000003,11.762736,18560
10,0,activebalance,971,True,8.453807999999995,0.07975000000000002,0.7212119999999999,9.289323,18560
10,0,activebalance,133,True,6.660649,0.043834,0.6933660000000001,7.427102,18560
10,0,activebalance,768,True,7.412998000000002,0.04639899999999999,0.6877219999999999,8.175264,18560
10,0,activebalance,701,True,8.743416999999997,0.051329,0.7626270000000002,9.590247,18560
10,0,activebalance,154,True,7.923255999999998,0.04122300000000002,0.902714,8.898756,18560
10,0,activebalance,85,True,7.184798000000001,0.079773,0.7399409999999997,8.034673,18560
10,0,activebalance,740,True,6.941368000000001,0.04593800000000001,0.8678560000000001,7.88249,18560
10,0,activebalance,756,True,7.066468000000001,0.044819000000000005,0.6946129999999997,7.838098,18560
10,0,activebalance,446,True,7.894710000000001,0.042931000000000004,0.69929,8.665097,18560
10,0,activebalance,45,True,7.159116000000001,0.06541199999999998,0.710855,7.965566,18560
10,0,activebalance,24,True,7.108736,0.037133,0.7167329999999997,7.887795,18560
10,0,activebalance,808,True,9.166582000000002,0.044978000000000004,0.791348,10.035124,18560
10,0,activebalance,619,True,6.7725300000000015,0.04325699999999999,0.6907530000000003,7.534931,18560
10,0,activebalance,163,True,6.436756000000001,0.03549,0.6840370000000001,7.182562,18560
10,0,activebalance,536,True,7.114402,0.05214900000000001,0.702328,7.896306,18560
10,0,activebalance,229,True,8.471221000000003,0.045714999999999985,0.8137180000000002,9.361392,18560
10,0,activebalance,885,True,8.556545,0.04675900000000001,0.7027150000000002,9.33453,18560
10,0,activebalance,595,True,6.692652999999998,0.037481000000000014,0.6984539999999998,7.520401,18560
10,0,activebalance,352,True,6.832194000000002,0.039344000000000004,0.7327910000000001,7.630838,18560
10,0,activebalance,119,True,7.415410999999999,0.057312,0.6948850000000003,8.200927,18560
10,0,activebalance,415,True,8.391981,0.045881999999999985,0.7012539999999997,9.167224,18560
10,0,activebalance,816,True,6.637120000000004,0.062276,0.6334879999999999,7.357872,18560
10,0,activebalance,555,True,6.374703000000001,0.040527000000000014,0.71218,7.155485,18560
10,0,activebalance,715,True,7.466843,0.04952200000000002,0.7482980000000001,8.295522,18560
10,0,activebalance,128,True,7.858864000000002,0.06899400000000001,0.6973359999999998,8.654141,18560
10,0,activebalance,558,True,7.076929000000001,0.03775899999999999,0.7156340000000004,7.857966,18560
10,0,activebalance,216,True,8.296135000000001,0.04936100000000001,0.8407160000000002,9.220598,18560
10,0,activebalance,652,True,8.591553000000003,0.041735,0.7176080000000004,9.382262,18560
10,0,activebalance,586,True,10.685252999999998,0.161352,0.7047970000000001,11.585558,18560
10,0,activebalance,782,True,8.295353,0.04696700000000001,0.7151529999999998,9.090335,18560
10,0,treepir_official,1023,True,8.690144,0.05011400000000001,0.7357160000000001,9.507225,18560
10,0,treepir_official,427,True,7.4703159999999995,0.04863300000000001,0.6879510000000001,8.23665,18560
10,0,treepir_official,971,True,8.817081000000002,0.05422,0.823769,9.730637,18560
10,0,treepir_official,133,True,7.425566999999997,0.056391,0.706146,8.219496,18560
10,0,treepir_official,768,True,11.375403,0.19232899999999997,0.7058750000000001,12.310133,18560
10,0,treepir_official,701,True,7.594191,0.047896,0.715861,8.389086,18560
10,0,treepir_official,154,True,9.266772,0.052471,0.7549870000000004,10.107646,18560
10,0,treepir_official,85,True,10.441036000000004,0.059271000000000004,0.7495839999999999,11.289669,18560
10,0,treepir_official,740,True,8.423818,0.049071000000000004,0.6802580000000001,9.196631,18560
10,0,treepir_official,756,True,7.1223769999999975,0.03567099999999998,0.6785450000000002,7.860447,18560
10,0,treepir_official,446,True,6.842994999999999,0.04515699999999999,0.8711380000000003,7.787816,18560
10,0,treepir_official,45,True,7.199478999999999,0.047401000000000006,0.7053710000000005,7.983308,18560
10,0,treepir_official,24,True,8.851075000000002,0.050504999999999994,0.697186,9.627865,18560
10,0,treepir_official,808,True,8.073625999999999,0.04276000000000002,0.6814469999999998,8.831183,18560
10,0,treepir_official,619,True,8.027897999999999,0.044797000000000003,0.707849,8.811881,18560
10,0,treepir_official,163,True,6.905230999999999,0.04499699999999998,0.6967570000000001,7.677067,18560
10,0,treepir_official,536,True,8.349691000000004,0.07193599999999999,0.721419,9.176891,18560
10,0,treepir_official,229,True,10.98179,0.062217999999999996,0.751632,11.832385,18560
10,0,treepir_official,885,True,11.010084999999995,0.06007299999999999,0.7907370000000004,11.91456,18560
10,0,treepir_official,595,True,9.987655,0.05576500000000002,0.7411780000000001,10.820395,18560
10,0,treepir_official,352,True,9.872976,0.056622000000000006,0.8108379999999998,10.777933,18560
10,0,treepir_official,119,True,10.053179000000002,0.05383000000000002,0.8377119999999998,10.984565,18560
10,0,treepir_official,415,True,6.530540000000002,0.03845999999999999,0.6672369999999997,7.262943,18560
10,0,treepir_official,816,True,7.7556259999999995,0.044128999999999995,0.6675859999999999,8.499555,18560
10,0,treepir_official,555,True,7.448688999999998,0.039808000000000024,0.7123620000000003,8.229808,18560
10,0,treepir_official,715,True,9.120825999999997,0.04843799999999999,0.696232,9.899349,18560
10,0,treepir_official,128,True,6.220037999999998,0.05231500000000001,0.5959519999999998,6.895083,18560
10,0,treepir_official,558,True,6.390557000000001,0.03341399999999999,0.7048689999999996,7.15326,18560
10,0,treepir_official,216,True,7.374451000000001,0.04524,0.668793,8.116956,18560
10,0,treepir_official,652,True,8.996570000000002,0.045556,0.666597,9.744779,18560
10,0,treepir_official,586,True,8.769414999999997,0.04858999999999999,0.703846,9.557715,18560
10,0,treepir_official,782,True,6.3913660000000005,0.04264200000000001,0.6817130000000002,7.14407,18560
10,0,first_fit,1023,True,7.735626999999999,0.06224600000000001,0.532483,8.357324,14144
10,0,first_fit,427,True,6.691592000000001,0.047993999999999974,0.5128269999999999,7.277254,14144
10,0,first_fit,971,True,9.385774,0.056477999999999993,0.610741,10.083539,14144
