dataset,height,method,repeat,sample_index,target_slot,query_ms,answer_ms,decode_ms,backend_wall_ms,routing_ms,proof_assembly_verify_ms,processing_ms,online_bytes,valid_root
Fuel vectors,128,pbc_routed,4,0,0x390b36a09502b05d4f8c27aea2636c6b,10.718381999999998,0.066633,0.5738660000000002,11.400548,0.03619800000009832,0.0745699999988858,11.511315999998985,12224,True
Fuel vectors,128,pbc_routed,4,1,0xb9098fe78517adc23218f8cd7d804f55,8.353455,0.03577799999999999,0.498691,8.922663,0.01983000000294055,0.0460399999973049,8.988533000000245,12224,True
Fuel vectors,128,pbc_routed,4,2,0x7fde8eebf388fcff667a89be60430cc6,8.075389000000001,0.04062899999999998,0.559168,8.710187,0.017453999998195968,0.04545399999855704,8.773094999996752,12224,True
Fuel vectors,128,pbc_routed,4,3,0x79a881f99a636d0ad75f16f53668982b,8.585045,0.04818,0.539254,9.215081,0.01548500000225772,0.043898000001263426,9.27446400000352,12224,True
Fuel vectors,128,pbc_routed,4,4,0xbc2d9ddc9857e53598677dbea82a2583,7.389720999999997,0.041436999999999995,0.5092619999999999,7.976502,0.015153999999739654,0.04390500000184261,8.035561000001582,12224,True
Fuel vectors,128,pbc_routed,4,5,0x825ac1bb838d399fb1ba55a6247e2c8c,9.119285999999997,0.03681199999999997,0.5412200000000001,9.731594,0.01886399999762034,0.04450700000191432,9.794964999999534,12224,True
Fuel vectors,128,pbc_routed,4,6,0x8e00d1c0c8ffe94540e534e256d4589b,8.000226,0.04034100000000001,0.5609230000000001,8.636815,0.02061100000005922,0.044243000001387145,8.701669000001447,12224,True
Fuel vectors,128,pbc_routed,4,7,0xd2febf3079d64fcc48205885b66974fb,8.986708,0.04261599999999999,0.5321429999999999,9.59795,0.01665399999950523,0.04332299999987299,9.657926999999379,12224,True
Fuel vectors,128,pbc_routed,4,8,0xc1a9fae908008d34f389b1dba2a1a8e8,7.674549,0.036526,0.5080880000000001,8.253296,0.021471000000161666,0.04560500000039269,8.320372000000555,12224,True
Fuel vectors,128,pbc_routed,4,9,0x15b165510f75144be8633336a97ac62c,8.35248,0.05348500000000001,0.5085569999999999,8.950521,0.018216000000848,0.057669000000259985,9.026406000001108,12224,True
