dataset,height,method,repeat,n,N,m,logical_queries,chunk_queries,max_bucket,proofs_verified,online_bytes,processing_mean_ms,processing_p50_ms,processing_p95_ms,query_mean_ms,answer_mean_ms,decode_mean_ms,verify_mean_ms,setup_api_ms,setup_total_wall_ms,offline_hint_bytes,client_metadata_bytes,directory_plus_hint_bytes,public_shared_state_bytes,server_payload_bytes,full_cache_bootstrap_bytes,client_directory_parse_ms,runner_peak_rss_bytes
Polygon multi,128,activebalance,1,1348,2694,14,14,112,193,100,25984,12.09484863000202,11.512240000022231,15.804049600002788,10.97357689,0.06670221999999999,0.93938217,0.057122180000419576,12.506404000000003,295.934,12845056,86354,12931410,12845056,86208,172458,11.942448000013428,73764864
Polygon multi,128,first_fit,1,1348,2694,14,14,112,772,100,20064,10.359182550002243,10.003098500010042,13.22564174998913,9.41829404,0.07045933,0.7586133700000001,0.06640356000048087,10.916303999999998,236.065895,10223616,86354,10309970,9797632,86208,172458,10.692677000008644,63295488
Polygon multi,128,hybrid,1,1348,2694,14,14,112,236,100,25408,11.473959489999459,10.97539799998017,15.99394520001584,10.33658823,0.06267471,0.96670278,0.05210918000017273,9.788686000000004,272.928462,13238272,86354,13324626,12255232,86208,172458,10.291824999995924,69365760
Polygon multi,128,flat_active,2,1348,2694,14,14,112,2694,100,93632,20.698420190000892,20.31930849999745,23.880873100012096,18.39127488,0.20210962,1.9988363800000002,0.04311656999959723,5.593925,63.217754,3407872,86250,3494122,3407872,86208,172458,10.143872000014653,25583616
Polygon multi,128,hybrid,2,1348,2694,14,14,112,236,100,25408,11.765312950001086,11.589611500008942,15.062331150013925,10.63144598,0.06672937,0.96502163,0.0500366800005736,13.315828999999999,303.598849,13238272,86354,13324626,12255232,86208,172458,9.369984999977987,72564736
Polygon multi,128,activebalance,2,1348,2694,14,14,112,193,100,25984,12.106308820000251,11.679869999996406,16.10825240002549,10.97743652,0.06885371,0.9401600099999999,0.06477396000065028,12.053971999999998,295.952873,12845056,86354,12931410,12845056,86208,172458,9.543376999999964,69689344
Polygon multi,128,first_fit,2,1348,2694,14,14,112,772,100,20064,10.91331850999977,10.586331000005927,14.549685750028882,9.98191084,0.07386446,0.74854264,0.06202583999936451,10.173224000000001,264.971072,10223616,86354,10309970,9797632,86208,172458,11.247166000003972,61480960
Polygon multi,128,nonempty_depth,2,1348,2694,14,19,152,530,100,24224,14.09483559999728,13.556119000008472,17.490587249983005,12.90824932,0.08812579,0.96005643,0.07806711000000632,11.147108000000001,302.322028,12320768,86394,12407162,11730944,86208,172458,9.902202000006355,66392064
Polygon multi,128,pbc_routed,2,1348,2694,14,21,168,417,100,53856,21.57054702000029,20.63077099999272,28.248491000008375,19.135601610000002,0.14810049,2.08855223,0.06519445000037649,31.04387200000001,588.670763,27525120,215722,27740842,26738688,258624,172458,23.2583810000051,129630208
Polygon multi,128,first_fit,3,1348,2694,14,14,112,772,100,20064,11.870191510000032,11.398631999994079,16.693578249976216,10.85085777,0.07832154,0.8207382400000001,0.06383770999917715,10.698254999999996,252.993783,10223616,86354,10309970,9797632,86208,172458,52.55478600000174,60362752
Polygon multi,128,nonempty_depth,3,1348,2694,14,19,152,530,100,24224,14.880374129997024,14.340729999995599,19.21690335003246,13.68374934,0.08845816000000001,0.97821651,0.06667813999854388,10.876754999999996,307.862295,12320768,86394,12407162,11730944,86208,172458,11.099655999998959,68497408
Polygon multi,128,flat_active,3,1348,2694,14,14,112,2694,100,93632,22.09463369000243,20.99179700000729,28.586452050020657,19.72242476,0.21387504000000002,2.03711947,0.05944406000281788,6.264661,64.028816,3407872,86250,3494122,3407872,86208,172458,14.918297999997776,25149440
Polygon multi,128,activebalance,3,1348,2694,14,14,112,193,100,25984,11.74246273000117,11.444212000005077,16.097491249989805,10.61834778,0.06679952,0.95319503,0.050854600001457584,11.569115,319.03557,12845056,86354,12931410,12845056,86208,172458,9.73293399999875,68120576
Polygon multi,128,hybrid,3,1348,2694,14,14,112,236,100,25408,11.481480289998384,11.06200549999981,14.896610649983861,10.32132344,0.06474858,0.97221093,0.05915920000006736,10.487082000000003,263.927956,13238272,86354,13324626,12255232,86208,172458,14.697226999999202,69758976
Polygon multi,128,pbc_routed,3,1348,2694,14,21,168,417,100,53856,19.909271269998925,19.34242099999906,24.40295209999315,17.641147099999998,0.13793049,1.93846094,0.08127514999898722,28.256581999999995,573.376749,27525120,215722,27740842,26738688,258624,172458,15.072589999988395,130879488
Polygon multi,128,first_fit,4,1348,2694,14,14,112,772,100,20064,10.626225459997398,10.260499500008637,13.66636880000354,9.70999564,0.07692133000000001,0.73790702,0.056047219999584286,8.663655999999998,224.037565,10223616,86354,10309970,9797632,86208,172458,7.8487269999811815,62152704
Polygon multi,128,flat_active,4,1348,2694,14,14,112,2694,100,93632,21.289634480001073,20.605043999997566,26.78598805001286,19.03801071,0.19641174,1.92658077,0.06392431999898918,6.9028279999999995,69.084153,3407872,86250,3494122,3407872,86208,172458,9.061176000017213,25690112
Polygon multi,128,pbc_routed,4,1348,2694,14,21,168,417,100,53856,19.85195083000227,19.25693750000568,26.080112550019283,17.60557313,0.13963633,1.94887533,0.046368970001537946,30.948633000000005,573.666493,27525120,215722,27740842,26738688,258624,172458,12.368675000004714,133107712
Polygon multi,128,hybrid,4,1348,2694,14,14,112,236,100,25408,11.583960219999266,10.81126599997854,15.226158700001688,10.4309418,0.06709945,0.9831615899999999,0.05076147999801606,10.711001,261.941148,13238272,86354,13324626,12255232,86208,172458,10.105422999998837,76939264
Polygon multi,128,nonempty_depth,4,1348,2694,14,19,152,530,100,24224,13.803286250000847,13.37531650000451,17.093427550008432,12.65823034,0.09141766,0.93237892,0.06004842000066901,11.703124999999998,321.616687,12320768,86394,12407162,11730944,86208,172458,8.507981000008158,68378624
Polygon multi,128,activebalance,4,1348,2694,14,14,112,193,100,25984,11.879471489999908,11.61563749998827,15.869427850003,10.71460294,0.06631545,0.95238255,0.0909688000007236,10.951147999999998,281.561761,12845056,86354,12931410,12845056,86208,172458,35.682616000002554,71553024
Polygon broad,128,activebalance,0,7040,14078,17,17,136,829,100,63648,20.984156729998816,19.87993700002533,28.023251999996347,18.35423405,0.20461483,2.273618,0.061201949999656335,45.753839,629.91036,33423360,450666,33874026,31195136,450496,901034,13.70517899999868,152551424
Polygon broad,128,pbc_routed,0,7040,14078,17,26,208,1693,100,135360,37.771863339996855,36.49366400000454,46.448932899979184,32.59112012,0.40089293,4.52917096,0.0613534799987292,115.23022899999995,1358.9903,69206016,1126482,70332498,68583424,1351488,901034,41.95717799998988,309313536
Polygon broad,128,first_fit,0,7040,14078,17,17,136,3844,100,45856,17.28819949000101,17.02284549999622,22.294075500003157,15.33117148,0.16726428,1.6544520600000001,0.06048642000109794,37.080876,459.456154,23461888,450666,23912554,22642688,450496,901034,11.94296799999961,111464448
Polygon broad,128,flat_active,0,7040,14078,17,17,136,14078,100,259488,61.96657193000145,62.19316900000031,71.94058040000647,51.30994814,1.30800463,9.14530415,0.08581646000067167,31.774164000000003,169.447153,7864320,450538,8314858,7700480,450496,901034,16.538410000009662,46411776
Polygon broad,128,nonempty_depth,0,7040,14078,17,26,208,2762,100,55616,23.03758050999986,22.5449854999998,28.91218679997206,20.70636351,0.20055097,1.97342676,0.06368893999962211,44.271178999999954,616.119358,28442624,450738,28893362,27361280,450496,901034,14.428479999992305,138637312
Polygon broad,128,hybrid,0,7040,14078,17,17,136,929,100,63264,22.88536702999905,21.293707500001002,32.398085999976566,19.87481022,0.22539088000000002,2.59959648,0.07203676999949948,41.232861000000014,631.343909,32243712,450666,32694378,31850496,450496,901034,378.5560260000125,148635648
Polygon broad,128,hybrid,1,7040,14078,17,17,136,929,100,63264,19.949335599999774,19.363828999965698,25.761928649964695,17.41515002,0.18877066,2.19257077,0.06501411999977336,39.110355999999996,588.63509,32243712,450666,32694378,31850496,450496,901034,18.80779500004337,150732800
Polygon broad,128,nonempty_depth,1,7040,14078,17,26,208,2762,100,55616,23.084725679994698,22.772383000008393,28.45735099998315,20.76525396,0.20100716,1.95522197,0.0713062899990291,35.778682000000025,553.982965,28442624,450738,28893362,27361280,450496,901034,15.249019999998836,135057408
Polygon broad,128,first_fit,1,7040,14078,17,17,136,3844,100,45856,17.620949899997346,17.007901999987453,22.843182749989996,15.69023202,0.1710642,1.63292851,0.061134949999654964,36.773391999999994,475.578476,23461888,450666,23912554,22642688,450496,901034,15.661270000009608,112685056
Polygon broad,128,pbc_routed,1,7040,14078,17,26,208,1693,100,135360,38.25394128000423,37.47457100001278,46.67210064998726,32.94704761,0.4123755,4.59951947,0.08732781000048817,130.62826300000006,1387.135005,69206016,1126482,70332498,68583424,1351488,901034,50.58310399999755,307965952
Polygon broad,128,activebalance,1,7040,14078,17,17,136,829,100,63648,20.047045519999582,19.162298000023135,25.946155999971886,17.414967309999998,0.19933917,2.28187968,0.0572680499993794,38.306577999999995,642.798075,33423360,450666,33874026,31195136,450496,901034,112.86483200001385,149422080
Polygon broad,128,flat_active,1,7040,14078,17,17,136,14078,100,259488,58.58447651999974,58.02614799996971,73.65235560000478,48.290499409999995,1.25285592,8.86158187,0.05756213000324806,29.725493,155.035824,7864320,450538,8314858,7700480,450496,901034,15.459551999981613,45903872
Polygon broad,128,hybrid,2,7040,14078,17,17,136,929,100,63264,20.000662889997724,18.927396000024366,25.706272199978095,17.39214178,0.19296847,2.2706266,0.06248731999903612,51.571282999999994,665.847915,32243712,450666,32694378,31850496,450496,901034,17.118900000014037,150863872
Polygon broad,128,flat_active,2,7040,14078,17,17,136,14078,100,259488,53.47241767000097,51.02282949998225,67.13464769999337,43.34052629,1.28773559,8.698264589999999,0.044360919999917314,30.594031,164.996558,7864320,450538,8314858,7700480,450496,901034,16.81913199996643,46993408
Polygon broad,128,nonempty_depth,2,7040,14078,17,26,208,2762,100,55616,21.451345640002053,20.713607499997806,26.661857499995055,19.08118191,0.21050005000000002,2.0034828200000003,0.06619725000064136,41.919630000000005,557.247873,28442624,450738,28893362,27361280,450496,901034,15.713588999972217,139718656
Polygon broad,128,pbc_routed,2,7040,14078,17,26,208,1693,100,135360,42.135712860003046,40.564374500027235,56.92840140001612,36.51132647,0.45693844999999994,4.87297995,0.08573144000024513,127.21973000000001,1377.078074,69206016,1126482,70332498,68583424,1351488,901034,135.68288700002995,308215808
Polygon broad,128,activebalance,2,7040,14078,17,17,136,829,100,63648,20.7252750899953,20.046153999952203,26.51909925001381,18.01956128,0.20751382999999998,2.3145098699999997,0.08154443999899286,38.62610900000001,569.005109,33423360,450666,33874026,31195136,450496,901034,20.916294999949514,151117824
Polygon broad,128,first_fit,2,7040,14078,17,17,136,3844,100,45856,16.94572878999875,16.515832999994004,21.3507344000284,15.04059276,0.15899128,1.6206328,0.057908510003130687,37.93564399999998,501.87414,23461888,450666,23912554,22642688,450496,901034,19.19631000004074,113737728
Polygon broad,128,pbc_routed,3,7040,14078,17,26,208,1693,100,135360,41.827222029996335,41.13494749997715,50.91454245002814,36.14403428,0.45108812,4.94715871,0.06956865999825368,130.319519,1432.182122,69206016,1126482,70332498,68583424,1351488,901034,54.823593999969944,301699072
Polygon broad,128,first_fit,3,7040,14078,17,17,136,3844,100,45856,16.781867499997798,16.02866049999468,21.90863204997685,14.87149286,0.16541532,1.6187074,0.05438497999932679,39.183349000000014,482.899001,23461888,450666,23912554,22642688,450496,901034,14.35254199998326,117833728
Polygon broad,128,hybrid,3,7040,14078,17,17,136,929,100,63264,20.450560290003768,19.770541999995423,25.032380550033434,17.86962957,0.19408220999999998,2.23633087,0.061295120004274395,40.278829000000016,598.502436,32243712,450666,32694378,31850496,450496,901034,16.6761379999798,150077440
Polygon broad,128,flat_active,3,7040,14078,17,17,136,14078,100,259488,52.879066349998205,50.44676049999393,66.29071164999783,42.75491438,1.24384133,8.70795757,0.04750708999836206,28.024690000000003,165.598593,7864320,450538,8314858,7700480,450496,901034,106.97342899999285,47067136
Polygon broad,128,activebalance,3,7040,14078,17,17,136,829,100,63648,17.264166219999723,16.93998449999862,19.579225100023056,14.63732616,0.20204569,2.29787301,0.043737580000424714,41.651595000000015,559.777099,33423360,450666,33874026,31195136,450496,901034,15.811653000014303,149946368
Polygon broad,128,nonempty_depth,3,7040,14078,17,26,208,2762,100,55616,20.30857502000045,19.53337550002324,24.855357249925316,17.95930997,0.20462614,1.97811357,0.07773906000124953,35.40788499999998,544.97463,28442624,450738,28893362,27361280,450496,901034,19.374080000034155,139821056
Polygon broad,128,pbc_routed,4,7040,14078,17,26,208,1693,100,135360,39.00836528999948,38.279163000029314,47.918058650026346,33.717820169999996,0.42421313,4.61778067,0.04991735999794855,117.9051629999999,1342.926025,69206016,1126482,70332498,68583424,1351488,901034,35.99745899998652,308150272
Polygon broad,128,first_fit,4,7040,14078,17,17,136,3844,100,45856,15.715595310003094,14.877630999961323,20.416875549984805,13.832156209999999,0.1597955,1.61415069,0.043013380003458224,34.82732199999998,455.690159,23461888,450666,23912554,22642688,450496,901034,15.452490000029684,121217024
Polygon broad,128,flat_active,4,7040,14078,17,17,136,14078,100,259488,57.590315530000325,56.58637000004403,69.77042024999784,46.93049879,1.32147001,9.18407628,0.04411021999885634,28.697443,157.807978,7864320,450538,8314858,7700480,450496,901034,97.80169900000146,47054848
Polygon broad,128,hybrid,4,7040,14078,17,17,136,929,100,63264,20.54191505999939,19.85932849999574,25.699176849996014,17.94032867,0.20825041,2.26275038,0.046761529998775586,43.634551999999985,600.51021,32243712,450666,32694378,31850496,450496,901034,18.49126599995543,148635648
Polygon broad,128,activebalance,4,7040,14078,17,17,136,829,100,63648,19.40653049999617,18.91850300001127,23.74674520003933,16.76239606,0.21280125,2.30021705,0.045285739996643315,37.019721999999994,545.954096,33423360,450666,33874026,31195136,450496,901034,18.061139999986153,151257088
Polygon broad,128,nonempty_depth,4,7040,14078,17,26,208,2762,100,55616,21.279678549996028,20.307644499988786,27.020466749947904,18.8990455,0.20416615999999999,2.016026,0.07203439999898364,35.74278800000001,557.583206,28442624,450738,28893362,27361280,450496,901034,15.67704199999298,138330112
ZKsync broad,128,activebalance,0,7740,15478,17,17,136,911,100,66912,21.962714120005508,21.113426999971175,29.102286449974212,18.992806039999998,0.21811855,2.5363965,0.11806110000236458,50.804712,691.662673,33423360,495466,33918826,33980416,495296,990634,30.084732000034364,157286400
ZKsync broad,128,pbc_routed,0,7740,15478,17,26,208,1880,100,141920,39.62574667000188,38.9953769999851,48.97088320002755,34.11594384,0.45875198,4.8019344,0.0724120800015271,124.87717900000001,1364.267323,72876032,1238482,74114514,71598080,1485888,990634,54.512025999997604,324009984
ZKsync broad,128,hybrid,0,7740,15478,17,17,136,1162,100,65664,22.237873429999876,21.38129300001063,28.305809299956703,19.51207936,0.20262181,2.35410354,0.05947193999986666,46.25298199999998,647.697922,33816576,495466,34312042,33030144,495296,990634,23.55996800002913,159514624
ZKsync broad,128,nonempty_depth,0,7740,15478,17,25,200,3014,100,57856,22.095132190002627,21.31229549998893,28.511146500002848,19.69517647,0.22013553,2.03441284,0.04888810000409194,42.04449799999999,610.221786,29753344,495530,30248874,28540928,495296,990634,22.94733099995483,143785984
ZKsync broad,128,first_fit,0,7740,15478,17,17,136,4282,100,47776,16.705536689991145,16.227881499969627,21.559669350002228,14.71142029,0.17609170000000002,1.6779523900000002,0.07372205999274684,36.621167,462.740993,24641536,495466,25137002,23592960,495296,990634,14.211103000036474,118722560
ZKsync broad,128,flat_active,0,7740,15478,17,17,136,15478,100,272000,62.41494187999671,61.68460350003477,76.22436400000245,51.53389639,1.41442878,9.25399904,0.07858479999754309,32.723377,174.367158,8126464,495338,8621802,8192000,495296,990634,32.007474000010916,48496640
ZKsync broad,128,first_fit,1,7740,15478,17,17,136,4282,100,47776,16.64801481999601,15.674196499973378,22.75605289999037,14.590705790000001,0.18196981,1.7382836,0.06980139999598123,45.588265,539.432001,24641536,495466,25137002,23592960,495296,990634,18.912499999999,120418304
ZKsync broad,128,pbc_routed,1,7740,15478,17,26,208,1880,100,141920,40.49048321999787,38.7397590000099,52.96702215001365,34.768158330000006,0.47672151000000007,4.92386811,0.11615210999821102,132.07765099999997,1442.657499,72876032,1238482,74114514,71598080,1485888,990634,44.05123800000865,320204800
ZKsync broad,128,flat_active,1,7740,15478,17,17,136,15478,100,272000,64.38596995999993,63.21582749998894,77.56332360002789,53.28448442,1.39184296,9.51200052,0.0660012499986351,32.071907,168.954755,8126464,495338,8621802,8192000,495296,990634,18.74457799999618,48046080
ZKsync broad,128,activebalance,1,7740,15478,17,17,136,911,100,66912,20.027806299994538,19.16806499997126,25.199748849979578,17.36952755,0.19528168,2.32295694,0.048946610001507906,50.50146500000002,669.31096,33423360,495466,33918826,33980416,495296,990634,16.52586499994868,159252480
ZKsync broad,128,nonempty_depth,1,7740,15478,17,25,200,3014,100,57856,23.39553541999397,22.961056999940176,29.66913934998353,20.89709826,0.22616751,2.1059668900000004,0.06388202999517034,44.526619999999994,622.263292,29753344,495530,30248874,28540928,495296,990634,15.60204699995893,143855616
ZKsync broad,128,hybrid,1,7740,15478,17,17,136,1162,100,65664,19.231392620003508,18.396472999981984,24.79425650005387,16.51215764,0.20074186,2.37744239,0.04877447000069424,42.72730600000001,634.136097,33816576,495466,34312042,33030144,495296,990634,468.9076810000188,159363072
ZKsync broad,128,nonempty_depth,2,7740,15478,17,25,200,3014,100,57856,22.246469290000796,21.600457000054497,28.588669849994,19.80649823,0.21125709,2.08068522,0.045180489999552265,39.72896399999999,582.46035,29753344,495530,30248874,28540928,495296,990634,14.953568999999334,140976128
ZKsync broad,128,pbc_routed,2,7740,15478,17,26,208,1880,100,141920,41.963274640003355,41.4439549999793,52.20955344996325,36.30374166,0.47579831,4.94743145,0.05801215000246884,138.94741499999995,1497.036898,72876032,1238482,74114514,71598080,1485888,990634,38.435472999992726,318373888
ZKsync broad,128,first_fit,2,7740,15478,17,17,136,4282,100,47776,18.49164673999909,17.893656999951812,24.431348749993344,16.28188506,0.19927309,1.8573704800000002,0.07739265000054729,36.539993000000024,488.191092,24641536,495466,25137002,23592960,495296,990634,15.18973900004994,120324096
ZKsync broad,128,hybrid,2,7740,15478,17,17,136,1162,100,65664,19.869924609995852,18.598784000008685,26.10320369999086,17.082281560000002,0.20946947000000002,2.44531244,0.04834601999561983,47.352143999999996,680.16467,33816576,495466,34312042,33030144,495296,990634,17.620362000002388,155058176
ZKsync broad,128,activebalance,2,7740,15478,17,17,136,911,100,66912,20.402618630001648,19.6132645000192,26.090092650000834,17.77217001,0.18838935,2.27680158,0.07682919999751903,42.7141,636.51241,33423360,495466,33918826,33980416,495296,990634,88.93216999996412,157155328
ZKsync broad,128,flat_active,2,7740,15478,17,17,136,15478,100,272000,59.23711228000581,57.413939499994584,69.14469100005923,48.42326056,1.35816529,9.28385567,0.056872820003377456,30.358009000000003,172.65966,8126464,495338,8621802,8192000,495296,990634,27.154445000007854,48578560
ZKsync broad,128,pbc_routed,3,7740,15478,17,26,208,1880,100,141920,37.81333785000385,36.3501290000131,47.865304899983144,32.21988827,0.46809184,4.87810643,0.06355688000041937,126.75657800000005,1330.587225,72876032,1238482,74114514,71598080,1485888,990634,37.672766000014235,322269184
ZKsync broad,128,first_fit,3,7740,15478,17,17,136,4282,100,47776,17.028823600004518,16.367270000008055,22.74319739997423,14.94632473,0.19527517,1.7521534500000002,0.061611150002249815,42.175591000000004,502.908758,24641536,495466,25137002,23592960,495296,990634,16.706306000003224,121475072
ZKsync broad,128,nonempty_depth,3,7740,15478,17,25,200,3014,100,57856,22.69815104999806,21.586048999986833,29.824463849979306,20.18372513,0.21743959,2.12444723,0.0568818299979057,41.05154900000001,594.918726,29753344,495530,30248874,28540928,495296,990634,20.577564000006987,142475264
ZKsync broad,128,activebalance,3,7740,15478,17,17,136,911,100,66912,19.598148869999147,18.593957499999153,25.920512799947904,16.8688909,0.19872364,2.39963977,0.04330853999704232,48.401494,681.4192,33423360,495466,33918826,33980416,495296,990634,17.22580000000562,155975680
ZKsync broad,128,flat_active,3,7740,15478,17,17,136,15478,100,272000,56.6579783799981,56.61469800000732,63.055371600013764,44.9804405,1.45308678,10.05450893,0.047218089998750656,29.749464000000003,164.010834,8126464,495338,8621802,8192000,495296,990634,21.445345000017824,48365568
ZKsync broad,128,hybrid,3,7740,15478,17,17,136,1162,100,65664,18.169787809995274,17.642138499979986,21.319883600071506,15.46601797,0.20141009,2.36946507,0.050290739998786194,46.88307099999998,605.81172,33816576,495466,34312042,33030144,495296,990634,17.008139999973082,162635776
ZKsync broad,128,first_fit,4,7740,15478,17,17,136,4282,100,47776,15.05574459000389,14.578998999986297,17.22728499995761,13.05654776,0.18268026,1.7087884899999999,0.04641266000248834,34.918337999999984,443.58485,24641536,495466,25137002,23592960,495296,990634,19.58502799999451,125407232
ZKsync broad,128,nonempty_depth,4,7740,15478,17,25,200,3014,100,57856,20.24237298999784,19.738490999992223,23.548438750002322,17.81342771,0.21286958999999997,2.07602275,0.04787396000097033,38.07294799999997,546.897374,29753344,495530,30248874,28540928,495296,990634,95.79395499997645,144224256
ZKsync broad,128,flat_active,4,7740,15478,17,17,136,15478,100,272000,52.38091970000789,52.30084849997495,55.058981000068954,42.19516561,1.2744008,8.75512173,0.05201551000538984,31.072425,159.11461,8126464,495338,8621802,8192000,495296,990634,19.04077500000767,48091136
ZKsync broad,128,pbc_routed,4,7740,15478,17,26,208,1880,100,141920,39.35757389999927,38.17600600001877,49.71456419999373,33.66959759,0.48447011,4.93450147,0.09455857999512318,123.58823200000005,1288.509923,72876032,1238482,74114514,71598080,1485888,990634,56.462809000038305,321126400
ZKsync broad,128,hybrid,4,7740,15478,17,17,136,1162,100,65664,22.082232069997925,21.255334000012407,28.435399149960986,19.22292774,0.21742076000000002,2.46312107,0.082535309998093,44.53049200000001,629.974059,33816576,495466,34312042,33030144,495296,990634,20.72969699997884,156196864
ZKsync broad,128,activebalance,4,7740,15478,17,17,136,911,100,66912,21.54157717999788,20.600716999971592,27.828895900033135,18.789357550000002,0.20907133,2.3933199800000002,0.0465822000001026,43.35395999999999,630.677134,33423360,495466,33918826,33980416,495296,990634,27.22037499995622,152567808
