dataset,height,method,repeat,sample_index,target_slot,query_ms,answer_ms,decode_ms,backend_wall_ms,routing_ms,proof_assembly_verify_ms,processing_ms,online_bytes,valid_root
ZKsync broad,128,flat_active,1,0,0x3b96d04081416f5f5f20a70ca55600c7,45.092604,1.2523779999999998,8.454855000000002,54.915882,0.08874100001321494,0.14541499996312268,55.15003799997634,272000,True
ZKsync broad,128,flat_active,1,1,0x5fb940dda8e9b6a8a38089ba36b6e4fa,62.29094999999998,1.413569,9.671495,73.478974,0.0376600000322469,0.10559100002183186,73.62222500005407,272000,True
ZKsync broad,128,flat_active,1,2,0x4f981e9aaf9fc097499e5a448cba9794,49.11470799999999,1.2954730000000005,8.939644999999999,59.454115,0.032454999995934486,0.10326599999643804,59.589835999992374,272000,True
ZKsync broad,128,flat_active,1,3,0x7cccace4b63acb78af4b479cb38c0173,48.43587299999999,1.2082659999999994,8.91786,58.652717,0.0270129999648816,0.10746200001676698,58.78719199998165,272000,True
ZKsync broad,128,flat_active,1,4,0x38ad11045a0e379bf8e3b5a08791a3f7,61.20294600000003,1.3906020000000008,9.813575999999998,72.511698,0.025370000003022142,0.10959200000115743,72.64666000000418,272000,True
ZKsync broad,128,flat_active,1,5,0x3cfb5b2ae55654cbe031f953369d342e,61.404084000000005,1.366316,9.722254999999999,72.598387,0.02256900000929818,0.0998390000290783,72.72079500003838,272000,True
ZKsync broad,128,flat_active,1,6,0xffad03c484de62f51e9f0990d13248d4,64.39202800000001,1.4363529999999998,9.932391999999998,75.877361,0.024305000010826916,0.09158200003867023,75.99324800004949,272000,True
ZKsync broad,128,flat_active,1,7,0x13a9fbd0c7494fe9c878d94d6f8ebfc7,58.99965200000002,1.393272999999999,9.456349000000001,69.953906,0.02239600001985309,0.11615900001515911,70.09246100003502,272000,True
ZKsync broad,128,flat_active,1,8,0x114aedf7f2051093f73f0dcd2292d57d,45.03623599999999,1.3977880000000007,8.837427000000002,55.362069,0.021812999989379023,0.09125200000426048,55.47513399999364,272000,True
ZKsync broad,128,flat_active,1,9,0xa0a34418a19652a44c1c6f89a2a8e465,52.657004999999984,1.3026969999999995,9.019635,63.088063,0.021913000011863915,0.09303199999521894,63.20300800000708,272000,True
ZKsync broad,128,flat_active,1,10,0x98d40b4ca948bb685965321cda50c317,66.03088,1.5229039999999996,10.379575,78.053032,0.020396000024902605,0.09309500001108972,78.166523000036,272000,True
ZKsync broad,128,flat_active,1,11,0x8adbee77280948a6812ff78e5a5cf810,60.544682,1.5932119999999999,9.975876000000001,72.220723,0.022071000046253175,0.09206400000039139,72.33485800004665,272000,True
ZKsync broad,128,flat_active,1,12,0x531ed85e776fe63af3861070483d3f0d,57.600193000000004,1.4458940000000005,9.625497,68.775371,0.020404999986567418,0.09207400000832422,68.8878499999949,272000,True
ZKsync broad,128,flat_active,1,13,0x7c30827879aedd037fe957b4016c6dc3,52.48786799999998,1.4127619999999999,9.198061000000001,63.195078,0.01731599996901423,0.09095100000422462,63.30334499997324,272000,True
ZKsync broad,128,flat_active,1,14,0x69db764760cbb1b3336a3f359d602597,59.965904,1.4545310000000007,9.888805000000003,71.419923,0.019656999995731894,0.0933019999820317,71.53288199997776,272000,True
ZKsync broad,128,flat_active,1,15,0xb771d51d0a4943a34a361f4f926bfd75,52.44787699999999,1.2766809999999986,9.247835000000002,63.118692,0.02124799999592142,0.08870699997487463,63.2286469999708,272000,True
ZKsync broad,128,flat_active,1,16,0x63e36b04da781385d900872a5230fc9f,53.687539000000015,1.4294740000000001,9.678199,64.894131,0.022723999961726804,0.07633699999587407,64.9931919999576,272000,True
