dataset,height,method,repeat,sample_index,target_slot,query_ms,answer_ms,decode_ms,backend_wall_ms,routing_ms,proof_assembly_verify_ms,processing_ms,online_bytes,valid_root
Fuel vectors,128,flat_active,3,0,0xc8d26116ed30f9816a05fdf061b25351,5.976079000000001,0.025605000000000013,0.24194300000000002,6.261664,0.03844500000127482,0.08814299999926334,6.388252000000538,16704,True
Fuel vectors,128,flat_active,3,1,0x4082763076bdaee3a85e52eb5893169d,6.278984,0.022082999999999995,0.18002799999999997,6.498985,0.016819999999029278,0.05941899999939437,6.575223999998424,16704,True
Fuel vectors,128,flat_active,3,2,0x8e00d1c0c8ffe94540e534e256d4589b,7.3192829999999995,0.04054600000000002,0.33153499999999997,7.713422,0.012034000000937795,0.0583260000013297,7.783782000002267,16704,True
Fuel vectors,128,flat_active,3,3,0xe084a105a7b7d599b8346d3cba5ac51b,6.394254000000002,0.03131799999999999,0.27795299999999995,6.7217,0.011289999999775091,0.05654499999963036,6.789534999999406,16704,True
Fuel vectors,128,flat_active,3,4,0x46cecbeaa7de6866910a4856ef1f7378,6.6280719999999995,0.029098999999999993,0.31709799999999994,6.992637,0.010284999998333433,0.058823999999901844,7.0617459999982355,16704,True
Fuel vectors,128,flat_active,3,5,0xb40711a88c7039756fb8a73827eabe2c,6.860497000000001,0.026612999999999994,0.3230429999999999,7.231665,0.011303000000850716,0.0581660000023021,7.301134000003152,16704,True
Fuel vectors,128,flat_active,3,6,0x79a881f99a636d0ad75f16f53668982b,5.981170000000001,0.022745000000000005,0.21223100000000006,6.234215,0.010540999998198686,0.05638500000060276,6.301140999998801,16704,True
Fuel vectors,128,flat_active,3,7,0xe9f3440e5518839aa600db07b5400f8e,6.615262000000002,0.03104,0.313007,6.979843,0.010217999999895255,0.05708800000192582,7.047149000001821,16704,True
Fuel vectors,128,flat_active,3,8,0x3b28a6c3766c6295adad976d349705ef,6.336185999999999,0.024237,0.23231400000000002,6.61105,0.01097399999849813,0.06155799999874034,6.683581999997238,16704,True
Fuel vectors,128,flat_active,3,9,0xd596e806d34bd7d4304b9f00ec340f02,6.58545,0.027044,0.3016790000000001,6.93305,0.010151000001457078,0.05605899999849839,6.999259999999955,16704,True
