dataset,height,method,repeat,sample_index,target_slot,query_ms,answer_ms,decode_ms,backend_wall_ms,routing_ms,proof_assembly_verify_ms,processing_ms,online_bytes,valid_root
Polygon broad,128,first_fit,3,0,0xf3cf7468408570e3a4d95cb4eff7e1c3,18.631986999999995,0.17268000000000003,1.5423229999999997,20.414811,0.08907700004101571,0.08793400002105045,20.591822000062066,45856,True
Polygon broad,128,first_fit,3,1,0xb970bdb1285aae4438662feeec0078dc,12.930001,0.22958200000000004,1.5231799999999995,14.726346,0.021047000018370454,0.05346799997596463,14.800860999994335,45856,True
Polygon broad,128,first_fit,3,2,0x3c8d4cf015c45a8b4c38f021175b8a75,15.784814999999998,0.18287099999999998,1.7367529999999998,17.764469,0.07348099995851953,0.05111000001534194,17.88905999997386,45856,True
Polygon broad,128,first_fit,3,3,0x7ef57461ec812c74b4c20a87db4980ff,14.648035000000002,0.16555299999999998,1.6694849999999999,16.533775,0.016681999966294825,0.04971099997419515,16.60016799994049,45856,True
Polygon broad,128,first_fit,3,4,0xd4bd549aedac32cdee0ff5e4386ef064,14.133763000000009,0.18164599999999995,1.5395639999999997,15.908491,0.014974000009715382,0.04907200002435275,15.972537000034068,45856,True
Polygon broad,128,first_fit,3,5,0x451f4b714df047f384cb2c4d3c4508f3,13.729826000000003,0.16304399999999994,1.5464410000000004,15.487181,0.012205000018639112,0.06310599997050304,15.562491999989142,45856,True
Polygon broad,128,first_fit,3,6,0xa5c1581c7ad8e694318aa346ae7d2aea,20.314821999999996,0.19201099999999996,1.5923920000000003,22.156754,0.01176299997496244,0.053303000015603175,22.221819999990565,45856,True
Polygon broad,128,first_fit,3,7,0x6deadde68f7bad2beddeb2eaeee5ef93,15.571786999999995,0.15111499999999994,1.5349400000000004,17.309643,0.012042999969708035,0.05164800001011827,17.373333999979828,45856,True
Polygon broad,128,first_fit,3,8,0x4343a31817d0271b6322150f61ace741,19.032424,0.18616400000000002,1.7727340000000003,21.053685,0.011749999998755811,0.04910600000584964,21.114541000004607,45856,True
Polygon broad,128,first_fit,3,9,0x36e597948aad84b62fcec94443069020,20.293403999999995,0.3113509999999999,1.7521110000000004,22.419674,0.0097789999813358,0.05093499999020423,22.48038799997154,45856,True
Polygon broad,128,first_fit,3,10,0xc3d28c2b97448ca0594c884dba41b83d,16.611527999999996,0.14721500000000004,1.667821999999999,18.484024,0.010157000019717088,0.09018500003321606,18.584366000052935,45856,True
Polygon broad,128,first_fit,3,11,0xce4203308f5ed17cd7963c3a5dae2f79,14.378864,0.17249099999999992,1.5417070000000002,16.146928,0.009776000013062003,0.050590999990163255,16.207295000003224,45856,True
Polygon broad,128,first_fit,3,12,0xeba22dd36c7ff7fa4b19b0bc415563f4,15.41778,0.14879799999999999,1.8095740000000002,17.426221,0.011582000013277138,0.05082399997036191,17.48862699998364,45856,True
Polygon broad,128,first_fit,3,13,0x979fa8c2fc838d664bda66694a16d744,13.611419000000001,0.14756400000000003,1.5550330000000003,15.373294,0.011280000023816683,0.05016100004695545,15.434735000070772,45856,True
Polygon broad,128,first_fit,3,14,0x4d99a021dd541a7f85cb1cb83aef8536,14.1493,0.153747,1.5556119999999996,15.908722,0.010694000025068817,0.05259199997453834,15.972007999999606,45856,True
Polygon broad,128,first_fit,3,15,0xa2012055ddbdeb241c35ad01f5290651,15.080594,0.159135,1.673022,16.967342,0.008917000002384157,0.05123500000081549,17.0274940000032,45856,True
Polygon broad,128,first_fit,3,16,0x27538aeff57bcbcb10387adaf959a5e5,19.395096000000006,0.18363000000000004,2.1939169999999995,21.843623,0.013750999983130896,0.04996699999537668,21.90734099997851,45856,True
Polygon broad,128,first_fit,3,17,0x9b1564582311f91b310e9d27ed4601ec,17.995046000000002,0.21083400000000008,1.8866880000000006,20.154562,0.008922000006350572,0.05421200000910176,20.21769600001545,45856,True
Polygon broad,128,first_fit,3,18,0xac2da69f2ea7ed0b2b25b41377e6114a,13.822840000000005,0.1462329999999999,1.4835150000000001,15.529021,0.009648999991895835,0.050145999978212785,15.588815999970109,45856,True
Polygon broad,128,first_fit,3,19,0xc23c46f340e82e60b28ff10af1631043,14.107762000000001,0.14934200000000003,1.7219900000000008,16.034877,0.008586999967974407,0.04982000001518827,16.093283999983164,45856,True
Polygon broad,128,first_fit,3,20,0x77d98b21dd21bd0744820e05f09b8a8e,15.068116000000002,0.152878,1.7943209999999994,17.090358,0.010412999984055205,0.05038199998352866,17.151152999967582,45856,True
Polygon broad,128,first_fit,3,21,0x2812049e279f76d7b5f8bee38c47fcbf,12.351184000000012,0.16938399999999992,1.4657139999999995,14.033331,0.11090300000660136,0.050067000017861574,14.194301000024463,45856,True
Polygon broad,128,first_fit,3,22,0x36c2fc22f975cfeedf4ee6eab36d19a0,12.100428000000003,0.17174499999999995,1.5685229999999997,13.886639,0.010720999966906675,0.049552999996649305,13.946912999963557,45856,True
Polygon broad,128,first_fit,3,23,0xeb8d7084879a3ed6af52acf5893e35d4,14.024691000000004,0.15169999999999997,1.4490389999999993,15.67319,0.007905999950708065,0.050794999992831436,15.73189099994354,45856,True
Polygon broad,128,first_fit,3,24,0xcceaed304af54f1af808b5a54d78ce6e,16.660793,0.3462159999999997,1.716333,18.777255,0.012464999997519044,0.051743999961217924,18.841463999958737,45856,True
Polygon broad,128,first_fit,3,25,0xe263850c6b181737e01cdff3c7be42f0,18.95576399999999,0.17858299999999996,1.9928160000000001,21.188729,0.010916000007910043,0.04996500001652748,21.249610000024436,45856,True
Polygon broad,128,first_fit,3,26,0x28c20d31d025f1fdaa0a00f7ad5b8887,19.67064500000001,0.1859919999999999,1.9724159999999995,21.895919,0.007519000007505383,0.04946499996094644,21.95290299996845,45856,True
Polygon broad,128,first_fit,3,27,0xcd5981228b1abadb0d3d60852949ca9f,19.767347000000008,0.27434800000000015,1.7641380000000004,21.870661,0.006737999967754149,0.05576299997755996,21.933161999945312,45856,True
Polygon broad,128,first_fit,3,28,0x42844a43b47113c06ad987a2552be2c7,18.635759999999994,0.20484799999999997,1.754823000000001,20.659031,0.00792199995203191,0.05518699998674492,20.722139999938776,45856,True
Polygon broad,128,first_fit,3,29,0xa31536ce538f2f7160118228880c22cf,14.067023999999996,0.174589,1.5553220000000003,15.895128,0.04965199997286618,0.055400999997345934,16.000180999970212,45856,True
