dataset,height,method,repeat,sample_index,target_slot,query_ms,answer_ms,decode_ms,backend_wall_ms,routing_ms,proof_assembly_verify_ms,processing_ms,online_bytes,valid_root
Polygon recent,128,hybrid,2,0,0x7b280c06521c065afe4aac387b393028,6.217923999999998,0.034213999999999994,0.44924999999999987,6.727837,0.02049500000111948,0.09858899999670712,6.846920999997827,12128,True
Polygon recent,128,hybrid,2,1,0x2508d90f03974b14bc6ec88b70548882,6.125891000000001,0.03354499999999999,0.4422300000000001,6.635513,0.005838999996399252,0.06773900000212052,6.70909099999852,12128,True
Polygon recent,128,hybrid,2,2,0x26c161252981395acda05ac7e2c26779,6.522270999999999,0.04824200000000002,0.43199299999999996,7.029333,0.003949999999974807,0.06517999999999802,7.098462999999973,12128,True
Polygon recent,128,hybrid,2,3,0xac0e869d31d07a95ea7427e77f94c148,5.809332999999998,0.02228899999999999,0.42114099999999993,6.276449,0.007363999998233339,0.06283899999459663,6.34665199999283,12128,True
Polygon recent,128,hybrid,2,4,0xfecdd19621d43c38e378fa5969aaa412,6.130339,0.034484999999999995,0.47334100000000007,6.666106,0.006200999997929557,0.06577699999610331,6.738083999994033,12128,True
Polygon recent,128,hybrid,2,5,0xffa5fd3c9b24ce04035ba2270e838e0e,6.611064999999996,0.03307500000000001,0.4668750000000002,7.13802,0.003378999998915333,0.1742440000001011,7.3156429999990165,12128,True
Polygon recent,128,hybrid,2,6,0x269650afd5cec04a21ea21bbd2134f7,6.886601000000001,0.03127900000000001,0.43283000000000005,7.377403,0.003953000003775742,0.06707100000369337,7.448427000007469,12128,True
Polygon recent,128,hybrid,2,7,0x28037205a8ea589790e7fa3ce62a6cb9,5.638702999999998,0.027792000000000008,0.4301479999999999,6.122006,0.0033889999997427367,0.06217300000344039,6.187568000003183,12128,True
Polygon recent,128,hybrid,2,8,0xd78568e314971a8c7a25676ba4d6d547,6.734749000000002,0.03224200000000001,0.4418790000000002,7.235279,0.006374999998115527,0.06197599999779868,7.3036299999959144,12128,True
Polygon recent,128,hybrid,2,9,0xfcb9c2d9b6694c43ef37c97b264ef43a,6.934767000000002,0.026666999999999996,0.533781,7.520695,0.0037259999956518186,0.11169700000124294,7.636117999996895,12128,True
Polygon recent,128,hybrid,2,10,0x85c36a33782fa5cadd825b2646a3d9a6,6.031808999999997,0.026595,0.515136,6.59797,0.004334999999855427,0.08646599999906357,6.688770999998919,12128,True
Polygon recent,128,hybrid,2,11,0x41c93ca027b83ae18078596b10e2322,6.026864999999998,0.034338999999999995,0.404755,6.490954,0.0032840000017131388,0.06129500000184862,6.555533000003562,12128,True
Polygon recent,128,hybrid,2,12,0x906161da2de949494c4ad0f49082e3fe,7.529142999999999,0.032027,0.43011399999999994,8.019981,0.003615000004231206,0.06770699999947283,8.091303000003704,12128,True
Polygon recent,128,hybrid,2,13,0xc7f9a90cd911c620d2acfb614dbb3ca3,7.466016000000003,0.03563000000000001,0.4842360000000003,8.017565,0.003958999997166757,0.101442000001839,8.122965999999005,12128,True
Polygon recent,128,hybrid,2,14,0x709f3870342ea85948ae13535570058c,7.0032489999999985,0.031162000000000006,0.46086300000000013,7.523056,0.0037510000012730416,0.06420100000070761,7.591008000001981,12128,True
Polygon recent,128,hybrid,2,15,0x9d6b6ab8067e30a11664f645094f8219,6.855257000000002,0.04026900000000001,0.43193299999999984,7.354478,0.003641999995807055,0.06354500000327334,7.421664999999081,12128,True
