node_index,depth,left_rank,right_rank,weight,color
1661,10,238,238,1,7
831,9,238,239,2,6
416,8,242,243,2,7
208,7,244,246,3,7
104,6,247,256,10,7
52,5,257,264,8,2
26,4,265,285,21,5
13,3,184,240,57,10
6686,12,243,243,1,10
417,8,241,241,1,7
6687,12,242,242,1,10
3346,11,245,245,1,1
418,8,246,246,1,4
209,7,241,243,3,4
3347,11,244,244,1,11
419,8,244,245,2,10
6724,12,248,249,2,11
840,9,250,251,2,11
420,8,252,254,3,2
210,7,255,256,2,10
105,6,241,246,6,2
26900,14,249,249,1,10
6725,12,247,247,1,11
26901,14,248,248,1,10
1682,10,251,251,1,2
841,9,247,249,3,2
1683,10,250,250,1,2
3368,11,253,253,1,11
842,9,254,254,1,10
421,8,247,251,5,4
3369,11,252,252,1,11
843,9,252,253,2,4
422,8,256,256,1,1
211,7,247,254,8,1
423,8,255,255,1,11
426,8,258,258,1,6
106,6,259,264,6,6
53,5,241,256,16,6
427,8,257,257,1,6
856,9,260,260,1,1
428,8,261,262,2,4
214,7,263,264,2,7
107,6,257,258,2,7
857,9,259,259,1,11
1718,10,262,262,1,10
429,8,259,260,2,10
1719,10,261,261,1,10
13822,13,264,264,1,10
215,7,259,262,4,7
13823,13,263,263,1,10
864,9,266,266,1,1
432,8,267,268,2,4
216,7,269,269,1,2
108,6,270,273,4,7
54,5,274,285,12,2
27,4,241,264,24,5
865,9,265,265,1,11
1734,10,268,268,1,2
433,8,265,266,2,2
1735,10,267,267,1,2
217,7,265,268,4,10
436,8,271,271,1,1
218,7,272,273,2,2
109,6,265,269,5,7
437,8,270,270,1,11
1758,10,273,273,1,10
219,7,270,271,2,10
1759,10,272,272,1,4
112644,16,275,275,1,4
7040,12,276,276,1,11
880,9,277,277,1,1
440,8,278,278,1,10
220,7,279,280,2,7
110,6,281,285,5,7
55,5,265,273,9,6
112645,16,274,274,1,4
7041,12,274,275,2,11
881,9,274,276,3,1
441,8,274,277,4,10
1768,10,280,280,1,10
221,7,274,278,5,7
1769,10,279,279,1,10
3560,11,282,282,1,10
222,7,283,285,3,6
111,6,274,280,7,6
3561,11,281,281,1,10
7136,12,284,284,1,1
892,9,285,285,1,4
223,7,281,282,2,6
7137,12,283,283,1,11
893,9,283,284,2,10
896,9,287,287,1,4
448,8,288,290,3,1
224,7,291,293,3,9
112,6,294,299,6,5
56,5,300,311,12,3
28,4,312,338,27,6
14,3,339,383,45,5
7,2,184,285,102,9
897,9,286,286,1,2
1796,10,289,289,1,4
898,9,290,290,1,11
449,8,286,287,2,1
1797,10,288,288,1,2
899,9,288,289,2,11
450,8,292,293,2,11
225,7,286,290,5,9
1804,10,293,293,1,2
451,8,291,291,1,4
1805,10,292,292,1,1
452,8,295,295,1,9
226,7,296,299,4,9
113,6,286,293,8,5
453,8,294,294,1,2
454,8,297,299,3,11
227,7,294,295,2,11
910,9,298,299,2,1
455,8,296,296,1,4
3646,11,299,299,1,2
911,9,297,297,1,1
3647,11,298,298,1,4
3654,11,301,301,1,4
456,8,302,302,1,2
228,7,303,303,1,5
114,6,304,311,8,5
57,5,286,299,14,3
3655,11,300,300,1,1
457,8,300,301,2,11
229,7,300,302,3,5
920,9,305,305,1,2
460,8,306,308,3,11
230,7,309,311,3,9
115,6,300,303,4,9
921,9,304,304,1,1
7378,12,307,307,1,2
1844,10,308,308,1,4
461,8,304,305,2,11
7379,12,306,306,1,4
1845,10,306,307,2,1
924,9,310,311,2,4
231,7,304,308,5,9
1850,10,311,311,1,11
925,9,309,309,1,2
1851,10,310,310,1,1
3712,11,313,313,1,9
1856,10,314,314,1,9
232,7,315,318,4,9
116,6,319,325,7,3
58,5,326,338,13,5
29,4,286,311,26,6
3713,11,312,312,1,9
1857,10,312,313,2,4
3730,11,316,316,1,2
932,9,317,317,1,11
466,8,318,318,1,1
233,7,312,314,3,2
3731,11,315,315,1,11
933,9,315,316,2,4
467,8,315,317,3,1
468,8,320,322,3,1
234,7,323,325,3,4
117,6,312,318,7,3
938,9,321,322,2,11
469,8,319,319,1,1
1878,10,322,322,1,2
939,9,320,320,1,11
1879,10,321,321,1,4
470,8,324,325,2,2
235,7,319,322,4,9
942,9,325,325,1,9
471,8,323,323,1,9
943,9,324,324,1,9
472,8,327,329,3,11
236,7,330,333,4,2
118,6,334,338,5,2
59,5,312,325,14,5
1892,10,328,328,1,4
946,9,329,329,1,1
473,8,326,326,1,11
1893,10,327,327,1,2
947,9,327,328,2,1
948,9,331,331,1,9
474,8,332,333,2,9
237,7,326,329,4,9
949,9,330,330,1,9
950,9,333,333,1,11
475,8,330,331,2,4
951,9,332,332,1,1
952,9,335,335,1,9
476,8,336,336,1,3
238,7,337,338,2,3
119,6,326,333,8,3
953,9,334,334,1,9
477,8,334,335,2,3
478,8,338,338,1,9
239,7,334,336,3,4
479,8,337,337,1,9
7710,12,340,340,1,3
240,7,341,343,3,6
120,6,344,344,1,6
60,5,345,357,13,1
30,4,358,383,26,9
15,3,286,338,53,7
7711,12,339,339,1,3
964,9,342,343,2,3
241,7,339,340,2,6
3862,11,343,343,1,9
965,9,341,341,1,3
3863,11,342,342,1,9
121,6,339,343,5,7
488,8,346,346,1,6
244,7,347,349,3,2
122,6,350,357,8,11
61,5,339,344,6,1
489,8,345,345,1,6
980,9,348,348,1,7
490,8,349,349,1,7
245,7,345,346,2,7
981,9,347,347,1,7
491,8,347,348,2,6
63102,15,351,351,1,6
492,8,352,353,2,7
246,7,354,357,4,7
123,6,345,349,5,11
63103,15,350,350,1,6
986,9,353,353,1,6
493,8,350,351,2,7
987,9,352,352,1,6
7914,12,355,355,1,3
494,8,356,357,2,6
247,7,350,353,4,2
7915,12,354,354,1,3
990,9,357,357,1,3
495,8,354,355,2,6
991,9,356,356,1,3
7958,12,359,359,1,11
248,7,360,364,5,7
124,6,365,370,6,1
62,5,371,383,13,4
31,4,339,357,19,4
7959,12,358,358,1,4
996,9,361,361,1,2
498,8,362,364,3,11
249,7,358,359,2,7
997,9,360,360,1,1
7988,12,363,363,1,2
998,9,364,364,1,4
499,8,360,361,2,11
7989,12,362,362,1,4
999,9,362,363,2,1
1000,9,366,366,1,6
500,8,367,367,1,6
250,7,368,370,3,6
125,6,358,364,7,6
1001,9,365,365,1,6
501,8,365,366,2,7
502,8,369,370,2,7
251,7,365,367,3,2
