node_index,depth,left_rank,right_rank,weight,color
4098,12,1,1,1,14
1024,10,2,3,2,1
512,9,4,4,1,2
256,8,5,7,3,3
128,7,8,14,7,13
64,6,15,33,19,5
32,5,34,68,35,6
16,4,69,128,60,7
8,3,129,245,117,8
4,2,246,509,264,11
2,1,510,999,490,1
4099,12,0,0,1,14
2050,11,3,3,1,14
1025,10,0,1,2,1
2051,11,2,2,1,14
513,9,0,3,4,2
131820,17,6,6,1,1
514,9,7,7,1,2
257,8,0,4,5,3
131821,17,5,5,1,1
515,9,5,6,2,2
1034,10,9,10,2,2
258,8,11,14,4,3
129,7,0,7,8,13
2070,11,10,10,1,1
1035,10,8,8,1,2
2071,11,9,9,1,1
518,9,12,14,3,2
259,8,8,10,3,3
2076,11,13,13,1,14
1038,10,14,14,1,1
519,9,11,11,1,2
2077,11,12,12,1,14
1039,10,12,13,2,1
1040,10,16,16,1,1
520,9,17,22,6,2
260,8,23,26,4,3
130,7,27,33,7,13
65,6,0,14,15,5
1041,10,15,15,1,1
1042,10,18,22,5,1
521,9,15,16,2,2
8344,13,19,19,1,4
2086,11,20,22,3,14
1043,10,17,17,1,1
8345,13,18,18,1,4
4174,12,21,22,2,4
2087,11,18,19,2,14
8350,13,22,22,1,12
4175,12,20,20,1,4
8351,13,21,21,1,12
1044,10,24,24,1,1
522,9,25,26,2,2
261,8,15,22,8,3
1045,10,23,23,1,1
4190,12,26,26,1,1
523,9,23,24,2,2
4191,12,25,25,1,1
2098,11,28,28,1,1
524,9,29,31,3,2
262,8,32,33,2,3
131,7,15,26,12,13
2099,11,27,27,1,1
2100,11,30,30,1,14
1050,10,31,31,1,1
525,9,27,28,2,2
2101,11,29,29,1,14
1051,10,29,30,2,1
1054,10,33,33,1,2
263,8,27,31,5,3
1055,10,32,32,1,2
8458,13,35,35,1,14
2114,11,36,36,1,1
528,9,37,40,4,2
264,8,41,42,2,3
132,7,43,50,8,13
66,6,51,68,18,5
33,5,0,33,34,6
8459,13,34,34,1,14
2115,11,34,35,2,1
1058,10,38,40,3,1
529,9,34,36,3,2
2118,11,39,40,2,14
1059,10,37,37,1,1
4238,12,40,40,1,4
2119,11,38,38,1,14
4239,12,39,39,1,4
530,9,42,42,1,2
265,8,34,40,7,3
531,9,41,41,1,2
2128,11,44,44,1,1
1064,10,45,45,1,2
266,8,46,50,5,3
133,7,34,42,9,13
2129,11,43,43,1,1
1065,10,43,44,2,2
2136,11,47,47,1,14
1068,10,48,49,2,1
534,9,50,50,1,2
267,8,43,45,3,3
2137,11,46,46,1,14
2138,11,49,49,1,14
1069,10,46,47,2,1
2139,11,48,48,1,14
535,9,46,49,4,2
4292,12,52,52,1,14
2146,11,53,53,1,1
536,9,54,56,3,2
268,8,57,61,5,3
134,7,62,68,7,13
67,6,34,50,17,5
4293,12,51,51,1,14
2147,11,51,52,2,1
1074,10,55,56,2,1
537,9,51,53,3,2
2150,11,56,56,1,14
1075,10,54,54,1,1
2151,11,55,55,1,14
538,9,58,61,4,2
269,8,51,56,6,3
2156,11,59,60,2,14
1078,10,61,61,1,1
539,9,57,57,1,2
4314,12,60,60,1,4
2157,11,58,58,1,14
4315,12,59,59,1,4
1079,10,58,60,3,1
540,9,63,65,3,2
270,8,66,68,3,3
135,7,51,61,11,13
69328,16,64,64,1,14
17332,14,65,65,1,1
541,9,62,62,1,2
69329,16,63,63,1,14
17333,14,63,64,2,1
1084,10,67,67,1,1
542,9,68,68,1,2
271,8,62,65,4,3
1085,10,66,66,1,1
543,9,66,67,2,2
1088,10,70,71,2,1
544,9,72,74,3,2
272,8,75,77,3,3
136,7,78,84,7,13
68,6,85,96,12,5
34,5,97,128,32,6
17,4,0,68,69,7
2178,11,71,71,1,14
1089,10,69,69,1,1
2179,11,70,70,1,14
4360,12,73,73,1,14
1090,10,74,74,1,1
545,9,69,71,3,2
4361,12,72,72,1,14
1091,10,72,73,2,1
2190,11,76,77,2,2
273,8,69,74,6,3
4382,12,77,77,1,1
2191,11,75,75,1,2
4383,12,76,76,1,1
548,9,79,80,2,2
274,8,81,84,4,3
137,7,69,77,9,13
1098,10,80,80,1,1
549,9,78,78,1,2
1099,10,79,79,1,1
550,9,82,84,3,2
275,8,78,80,3,3
282298,18,83,83,1,14
1102,10,84,84,1,1
551,9,81,81,1,2
282299,18,82,82,1,14
1103,10,82,83,2,1
1108,10,86,86,1,2
554,9,87,87,1,3
138,7,88,96,9,13
69,6,69,84,16,5
1109,10,85,85,1,2
555,9,85,86,2,3
35618,15,89,89,1,14
2226,11,90,90,1,1
556,9,91,92,2,2
278,8,93,96,4,3
139,7,85,87,3,13
35619,15,88,88,1,14
2227,11,88,89,2,1
2228,11,92,92,1,1
557,9,88,90,3,2
2229,11,91,91,1,1
1116,10,94,94,1,1
558,9,95,96,2,2
279,8,88,92,5,3
1117,10,93,93,1,1
1118,10,96,96,1,1
559,9,93,94,2,2
1119,10,95,95,1,1
4482,12,98,98,1,14
1120,10,99,99,1,1
560,9,100,103,4,2
280,8,104,105,2,3
140,7,106,112,7,13
70,6,113,128,16,5
35,5,69,96,28,6
4483,12,97,97,1,14
1121,10,97,98,2,1
2244,11,101,101,1,14
1122,10,102,103,2,1
561,9,97,99,3,2
2245,11,100,100,1,14
2246,11,103,103,1,14
1123,10,100,101,2,1
2247,11,102,102,1,14
2248,11,105,105,1,2
281,8,97,103,7,3
2249,11,104,104,1,2
1128,10,107,107,1,1
564,9,108,108,1,2
282,8,109,112,4,3
141,7,97,105,9,13
1129,10,106,106,1,1
565,9,106,107,2,2
566,9,110,112,3,2
283,8,106,108,3,3
1134,10,111,112,2,1
567,9,109,109,1,2
2270,11,112,112,1,14
1135,10,110,110,1,1
2271,11,111,111,1,14
568,9,114,114,1,2
284,8,115,120,6,3
142,7,121,128,8,13
71,6,97,112,16,5
569,9,113,113,1,2
9122,13,116,116,1,14
2280,11,117,117,1,1
1140,10,118,120,3,2
285,8,113,114,2,3
9123,13,115,115,1,14
2281,11,115,116,2,1
9130,13,119,119,1,14
2282,11,120,120,1,1
1141,10,115,117,3,2
9131,13,118,118,1,14
2283,11,118,119,2,1
2288,11,122,122,1,14
1144,10,123,123,1,1
572,9,124,126,3,2
286,8,127,128,2,3
143,7,113,120,8,13
2289,11,121,121,1,14
1145,10,121,122,2,1
2292,11,125,125,1,14
1146,10,126,126,1,1
573,9,121,123,3,2
2293,11,124,124,1,14
1147,10,124,125,2,1
1148,10,128,128,1,2
287,8,121,126,6,3
1149,10,127,127,1,2
1152,10,130,130,1,1
576,9,131,131,1,2
288,8,132,132,1,3
144,7,133,135,3,13
72,6,136,150,15,5
36,5,151,187,37,6
18,4,188,245,58,7
9,3,0,128,129,8
1153,10,129,129,1,1
577,9,129,130,2,2
289,8,129,131,3,3
290,8,134,135,2,3
145,7,129,132,4,13
582,9,135,135,1,2
291,8,133,133,1,3
583,9,134,134,1,2
1168,10,137,137,1,1
584,9,138,142,5,2
292,8,143,146,4,3
146,7,147,150,4,13
73,6,129,135,7,5
1169,10,136,136,1,1
18722,14,139,139,1,4
2340,11,140,140,1,14
1170,10,141,142,2,1
585,9,136,137,2,2
18723,14,138,138,1,4
2341,11,138,139,2,14
2342,11,142,142,1,14
1171,10,138,140,3,1
2343,11,141,141,1,14
4690,12,144,144,1,1
586,9,145,146,2,2
293,8,136,142,7,3
4691,12,143,143,1,1
4698,12,146,146,1,1
587,9,143,144,2,2
4699,12,145,145,1,1
2352,11,148,148,1,2
294,8,149,150,2,3
147,7,136,146,11,13
2353,11,147,147,1,2
1180,10,150,150,1,2
295,8,147,148,2,3
1181,10,149,149,1,2
1184,10,152,153,2,1
